Micromarket,User Name,Date,Product Code,Product,Category,Change Type,Cost,Quantity,Total Product cost,Product price,Total Product Price,Site,TotalCost
,Rony Perez,2025-12-08,AVR26234,FR Parfait Mixed Berry,Fresh Food,Shrinkage,2.4,1.0,,8.99,8.99,The Westin Long Beach,2.4
,Elmer Mancia,2025-12-08,AVR26246,SS House Made Chicken Pesto on Ciabatta Sandwich,Fresh Food,Spoilage,4.73,3.0,,16.49,49.47,The Westin Long Beach,14.19
,Rony Perez,2025-12-08,AVR27342,FTY Cheese Enchilada with Spanish Rice & Beans,Fresh Food,Shrinkage,4.1,1.0,,14.49,14.49,The Westin Long Beach,4.1
,Elmer Mancia,2025-12-08,AVR26235,FTY Teriyaki Chicken With Fried Rice & Broccoli 10oz,Fresh Food,Spoilage,4.1,1.0,,14.49,14.49,The Westin Long Beach,4.1
,Rony Perez,2025-12-08,PC11156,Pepsi Diet 20 oz,Bev 20 Oz Bottle,Spoilage,1.04,1.0,,6.0,6.0,The Westin Long Beach,1.04
,Elmer Mancia,2025-12-08,AVR26226,FR SLB Triangle Turkey Wheat,Fresh Food,Spoilage,2.44,2.0,,8.99,17.98,The Westin Long Beach,4.88
,Elmer Mancia,2025-12-08,AVR26222,FR SLB Salad Chicken Caesar,Fresh Food,Spoilage,4.69,1.0,,16.49,16.49,The Westin Long Beach,4.69
,Elmer Mancia,2025-12-08,AVR26230,FR SLB Triangle Egg Salad Wheat,Fresh Food,Spoilage,1.99,4.0,,8.99,35.96,The Westin Long Beach,7.96
,Elmer Mancia,2025-12-08,AVR27341,FR Harvest Chicken Salad with Balsamic Dressing,Fresh Food,Spoilage,4.94,4.0,,16.49,65.96,The Westin Long Beach,19.76
,Rony Perez,2025-12-08,AVR27340,FR Focaccia Grilled Veggie,Fresh Food,Shrinkage,4.85,1.0,,16.49,16.49,The Westin Long Beach,4.85
,Elmer Mancia,2025-12-08,AVR14655,Dr Pepper Zero 20oz,Bev 20 Oz Bottle,Spoilage,1.27,4.0,,6.0,24.0,The Westin Long Beach,5.08
,Elmer Mancia,2025-12-08,AVR26225,FR SLB Sub Turkey & Cheese,Fresh Food,Spoilage,3.56,1.0,,12.49,12.49,The Westin Long Beach,3.56
,Elmer Mancia,2025-12-08,AVR26227,FR SLB Triangle Ham Wheat,Fresh Food,Spoilage,2.72,1.0,,8.99,8.99,The Westin Long Beach,2.72
,Rony Perez,2025-12-08,AVR26221,FR SLB Thai Beef Pinwheels 9oz,Fresh Food,Shrinkage,4.12,2.0,,14.49,28.98,The Westin Long Beach,8.24
,Rocardo Garcia,2025-12-08,AVR26250,SS Better Bites Bistro Box,Fresh Food,Spoilage,3.29,1.0,,11.49,11.49,The Westin Long Beach,3.29
,Rocardo Garcia,2025-12-08,AVR27341,FR Harvest Chicken Salad with Balsamic Dressing,Fresh Food,Spoilage,4.94,3.0,,16.49,49.47,The Westin Long Beach,14.82
,Rocardo Garcia,2025-12-08,AVR26249,SS Fruit & Cheese Bistro Box,Fresh Food,Spoilage,3.96,1.0,,13.99,13.99,The Westin Long Beach,3.96
,Rocardo Garcia,2025-12-08,AVR27342,FTY Cheese Enchilada with Spanish Rice & Beans,Fresh Food,Spoilage,4.1,1.0,,14.49,14.49,The Westin Long Beach,4.1
,Rocardo Garcia,2025-12-08,AVR27340,FR Focaccia Grilled Veggie,Fresh Food,Spoilage,4.85,1.0,,16.49,16.49,The Westin Long Beach,4.85
,Rocardo Garcia,2025-12-08,AVR26246,SS House Made Chicken Pesto on Ciabatta Sandwich,Fresh Food,Spoilage,4.73,1.0,,16.49,16.49,The Westin Long Beach,4.73
,Elmer Mancia,2025-12-08,AVR27343,SS Pineapple & Tajin,Fresh Food,Spoilage,3.31,1.0,,11.49,11.49,The Westin Long Beach,3.31
,Elmer Mancia,2025-12-08,AVR27449,SS House Made Chicken Salad on Croissant Sandwich,Fresh Food,Spoilage,4.94,2.0,,16.49,32.98,The Westin Long Beach,9.88
,Rony Perez,2025-12-08,AVR27343,SS Pineapple & Tajin,Fresh Food,Spoilage,3.31,2.0,,11.49,22.98,The Westin Long Beach,6.62
,Rony Perez,2025-12-08,AVR27342,FTY Cheese Enchilada with Spanish Rice & Beans,Fresh Food,Spoilage,4.1,1.0,,14.49,14.49,The Westin Long Beach,4.1
,Rony Perez,2025-12-08,AVR27341,FR Harvest Chicken Salad with Balsamic Dressing,Fresh Food,Spoilage,4.94,2.0,,16.49,32.98,The Westin Long Beach,9.88
,Elmer Mancia,2025-12-08,AVR09658,Mountain Diet Dew 20oz,Bev 20 Oz Bottle,Spoilage,1.05,4.0,,6.0,24.0,The Westin Long Beach,4.2
,Elmer Mancia,2025-12-08,PC11038,Pringles Original,Chips,Spoilage,0.73,2.0,,4.75,9.5,The Westin Long Beach,1.46
,Rony Perez,2025-12-08,PC10969,Kind Fruit and Nut Delight,Healthy Bars,Shrinkage,1.5,2.0,,5.25,10.5,The Westin Long Beach,3.0
,Rony Perez,2025-12-08,PC10762,Lunchables Turkey & Cheddar,Fresh,Shrinkage,2.03,1.0,,6.5,6.5,The Westin Long Beach,2.03
,Rony Perez,2025-12-08,PC11039,Pringles Sour Cream & Onion,Chips,Shrinkage,0.75,3.0,,4.75,14.25,The Westin Long Beach,2.25
,Rony Perez,2025-12-08,AVR00147,Doritos Nacho Cheese 2.5oz,Chips,Shrinkage,1.33,8.0,,6.25,50.0,The Westin Long Beach,10.64
,Rony Perez,2025-12-08,PC10856,Altoids Peppermint Mints,Candy Gum & Mints,Shrinkage,2.4,1.0,,6.0,6.0,The Westin Long Beach,2.4
,Rony Perez,2025-12-08,PC11062,Skittles Sour,Candy,Shrinkage,1.17,2.0,,4.25,8.5,The Westin Long Beach,2.34
,Rony Perez,2025-12-08,PC10875,Blue Diamond Almonds Whole Natural,Nuts,Shrinkage,0.88,2.0,,4.5,9.0,The Westin Long Beach,1.76
,Rony Perez,2025-12-08,PC19076,San Pellegrino Sparkling Mineral Water 16.9oz,Bev Water,Shrinkage,1.28,5.0,,6.0,30.0,The Westin Long Beach,6.4
,Rony Perez,2025-12-08,PC10730,Chobani Blueberry,Fresh,Shrinkage,1.4,1.0,,4.5,4.5,The Westin Long Beach,1.4
,Rony Perez,2025-12-08,PC10788,Celsius Sparkling Orange 12oz,Bev Other,Shrinkage,2.13,7.0,,6.75,47.25,The Westin Long Beach,14.91
,Rony Perez,2025-12-08,PC11062,Skittles Sour,Candy,Shrinkage,1.17,5.0,,4.25,21.25,The Westin Long Beach,5.85
,Rony Perez,2025-12-08,PC10793,Dr Pepper 20oz,Bev 20 Oz Bottle,Shrinkage,1.27,4.0,,6.0,24.0,The Westin Long Beach,5.08
,Rony Perez,2025-12-08,PC10789,Celsius Sparkling Watermelon 12oz,Bev Other,Shrinkage,2.14,6.0,,6.75,40.5,The Westin Long Beach,12.84
,Rony Perez,2025-12-08,AVR26227,FR SLB Triangle Ham Wheat,Fresh Food,Shrinkage,2.72,2.0,,8.99,17.98,The Westin Long Beach,5.44
,Rony Perez,2025-12-08,AVR00148,Doritos Cool Ranch 2.5oz,Chips,Shrinkage,1.27,4.0,,6.25,25.0,The Westin Long Beach,5.08
,Rony Perez,2025-12-08,AVR14641,Hillshire Italian Dry Salame,Fresh,Shrinkage,2.36,3.0,,8.5,25.5,The Westin Long Beach,7.08
,Rony Perez,2025-12-08,AVR18526,Fairlife Chocolate Milk 14oz,Bev Other,Shrinkage,1.61,1.0,,6.0,6.0,The Westin Long Beach,1.61
,Rony Perez,2025-12-08,PC11043,Reeses PB Cup,Candy,Shrinkage,1.24,3.0,,4.25,12.75,The Westin Long Beach,3.72
,Rony Perez,2025-12-08,AVR16128,Secret Outlast Deodorant,Sundry Items,Shrinkage,3.12,1.0,,5.25,5.25,The Westin Long Beach,3.12
,Rony Perez,2025-12-08,PC16264,Dole Orange Juice,Bev Juice,Shrinkage,1.54,1.0,,5.75,5.75,The Westin Long Beach,1.54
,Eduardo Velasco,2025-12-08,PC19076,San Pellegrino Sparkling Mineral Water 16.9oz,Bev Water,Shrinkage,1.28,9.0,,6.0,54.0,The Westin Long Beach,11.52
,Rony Perez,2025-12-08,PC10941,SnakClub Energizer Trail Mix Premium,Nuts,Shrinkage,2.37,3.0,,6.75,20.25,The Westin Long Beach,7.11
,Rony Perez,2025-12-08,PC10935,Dove Vanilla Dark Chocolate Bar,Frozen Ice Cream,Shrinkage,1.81,2.0,,6.25,12.5,The Westin Long Beach,3.62
,Rony Perez,2025-12-08,PC10831,Starbucks Mocha Frappuccino RTD 9.5oz,Bev Coffee & Tea,Shrinkage,1.35,3.0,,6.5,19.5,The Westin Long Beach,4.05
,Eduardo Velasco,2025-12-08,PC10971,Kit Kat King,Candy,Shrinkage,2.08,6.0,,5.75,34.5,The Westin Long Beach,12.48
,Rony Perez,2025-12-08,PC10808,Monster 16oz,Bev Energy Drinks,Shrinkage,1.66,5.0,,6.75,33.75,The Westin Long Beach,8.3
,Rony Perez,2025-12-08,AVR18526,Fairlife Chocolate Milk 14oz,Bev Other,Shrinkage,1.61,4.0,,6.0,24.0,The Westin Long Beach,6.44
,Rony Perez,2025-12-08,PC10901,Cliff Bar White Chocolate Macadamia,Healthy Bars,Shrinkage,1.43,2.0,,4.75,9.5,The Westin Long Beach,2.86
,Rony Perez,2025-12-08,AVR26230,FR SLB Triangle Egg Salad Wheat,Fresh Food,Shrinkage,1.99,1.0,,8.99,8.99,The Westin Long Beach,1.99
,Rony Perez,2025-12-08,PC11039,Pringles Sour Cream & Onion,Chips,Shrinkage,0.74,1.0,,4.75,4.75,The Westin Long Beach,0.74
,Rony Perez,2025-12-08,AVR26230,FR SLB Triangle Egg Salad Wheat,Fresh Food,Shrinkage,1.99,1.0,,8.99,8.99,The Westin Long Beach,1.99
,Rony Perez,2025-12-08,PC10907,Crest Tooth Paste and Brush,Sundry Items,Shrinkage,1.43,2.0,,5.25,10.5,The Westin Long Beach,2.86
,Rony Perez,2025-12-08,AVR26212,FR ESL Buffalo Chicken Pinwheels 10.05oz,Fresh Food,Shrinkage,3.29,1.0,,11.49,11.49,The Westin Long Beach,3.29
,Rony Perez,2025-12-08,PC10762,Lunchables Turkey & Cheddar,Fresh,Shrinkage,2.03,1.0,,6.5,6.5,The Westin Long Beach,2.03
,Rony Perez,2025-12-08,PC11064,Snickers Ice Cream Bar,Frozen Ice Cream,Shrinkage,1.1,4.0,,5.25,21.0,The Westin Long Beach,4.4
,Rony Perez,2025-12-08,PC10901,Cliff Bar White Chocolate Macadamia,Healthy Bars,Shrinkage,1.45,1.0,,4.75,4.75,The Westin Long Beach,1.45
,Rony Perez,2025-12-08,AVR15434,Cereal Cinnamon Toast Crunch,Cereal,Shrinkage,1.22,1.0,,5.0,5.0,The Westin Long Beach,1.22
,Rony Perez,2025-12-08,PC10733,Chobani Strawberry,Fresh,Shrinkage,1.35,1.0,,4.5,4.5,The Westin Long Beach,1.35
,Rony Perez,2025-12-08,PC19076,San Pellegrino Sparkling Mineral Water 16.9oz,Bev Water,Shrinkage,1.28,3.0,,6.0,18.0,The Westin Long Beach,3.84
,Rony Perez,2025-12-08,PC10789,Celsius Sparkling Watermelon 12oz,Bev Other,Shrinkage,2.14,12.0,,6.75,81.0,The Westin Long Beach,25.68
,Eduardo Velasco,2025-12-08,AVR17700,Gatorlyte Zero Strawberry Kiwi 20 oz,Bev 20 Oz Bottle,Shrinkage,2.75,4.0,,6.75,27.0,The Westin Long Beach,11.0
,Rony Perez,2025-12-08,AVR00147,Doritos Nacho Cheese 2.5oz,Chips,Shrinkage,1.33,3.0,,6.25,18.75,The Westin Long Beach,3.99
,Eduardo Velasco,2025-12-08,PC10885,Cereal Frosted Flakes,Cereal,Shrinkage,1.32,1.0,,5.0,5.0,The Westin Long Beach,1.32
,Rony Perez,2025-12-08,PC21202,Starbucks Caramel Frappuccino RTD 9.5oz,Bev Coffee & Tea,Shrinkage,1.34,2.0,,6.5,13.0,The Westin Long Beach,2.68
,Eduardo Velasco,2025-12-08,PC00889,Snickers,Candy,Shrinkage,1.17,9.0,,4.25,38.25,The Westin Long Beach,10.53
,Rony Perez,2025-12-08,AVR27452,Muscle Milk Vanilla 14oz,Bev Other,Shrinkage,2.97,12.0,,8.0,96.0,The Westin Long Beach,35.64
,Rony Perez,2025-12-08,AVR00140,Smartfood White Cheddar 1.75oz,Chips,Shrinkage,1.33,3.0,,6.25,18.75,The Westin Long Beach,3.99
,Rony Perez,2025-12-08,PC11025,Otis Muffin Chocolate Chip,Pastry,Shrinkage,0.9,3.0,,3.75,11.25,The Westin Long Beach,2.7
,Rony Perez,2025-12-08,PC10946,Grandmas Chocolate Chip Cookie,Cookies & Crackers,Shrinkage,0.61,2.0,,4.5,9.0,The Westin Long Beach,1.22
,Rony Perez,2025-12-08,PC10725,Life Water Premium 20oz,Bev Water,Shrinkage,1.34,14.0,,6.5,91.0,The Westin Long Beach,18.76
,Rony Perez,2025-12-08,PC10827,Red Bull Sugar Free 8.4oz,Bev Energy Drinks,Shrinkage,1.78,2.0,,6.75,13.5,The Westin Long Beach,3.56
,Rony Perez,2025-12-08,AVR00145,Lays Original 2.25oz,Chips,Shrinkage,1.25,5.0,,6.25,31.25,The Westin Long Beach,6.25
,Rony Perez,2025-12-08,PC00889,Snickers,Candy,Shrinkage,1.17,2.0,,4.25,8.5,The Westin Long Beach,2.34
,Eduardo Velasco,2025-12-08,PC16271,Gatorade Fruit Punch 20oz,Bev 20 Oz Bottle,Shrinkage,1.33,6.0,,6.75,40.5,The Westin Long Beach,7.98
,Eduardo Velasco,2025-12-08,AVR00149,Schweppe's Ginger Ale 20oz,Bev 20 Oz Bottle,Shrinkage,1.05,2.0,,6.0,12.0,The Westin Long Beach,2.1
,Rony Perez,2025-12-08,PC11010,Nestle Crunch Dibs,Frozen Ice Cream,Shrinkage,2.41,2.0,,8.25,16.5,The Westin Long Beach,4.82
,Rony Perez,2025-12-08,AVR21371,Path Water WLB 20.3oz,Bev Water,Shrinkage,1.05,4.0,,9.5,38.0,The Westin Long Beach,4.2
,Rony Perez,2025-12-08,AVR14641,Hillshire Italian Dry Salame,Fresh,Shrinkage,2.36,1.0,,8.5,8.5,The Westin Long Beach,2.36
,Rony Perez,2025-12-08,AVR16058,Nature's Bakery Fig Bar Strawberry,Healthy Bars,Shrinkage,0.84,2.0,,4.0,8.0,The Westin Long Beach,1.68
,Rony Perez,2025-12-08,PC10725,Life Water Premium 20oz,Bev Water,Shrinkage,1.31,13.0,,6.5,84.5,The Westin Long Beach,17.03
,Rony Perez,2025-12-08,AVR27445,SS Oreo Delight Dessert,Fresh Food,Shrinkage,2.28,2.0,,8.99,17.98,The Westin Long Beach,4.56
,Rony Perez,2025-12-08,AVR20752,Dreyer's Oreo Bar 2.75oz,Frozen Ice Cream,Shrinkage,1.62,7.0,,6.0,42.0,The Westin Long Beach,11.34
,Rony Perez,2025-12-08,PC10971,Kit Kat King,Candy,Shrinkage,1.72,7.0,,5.75,40.25,The Westin Long Beach,12.04
,Eduardo Velasco,2025-12-08,AVR00146,Lays BBQ 2.25oz,Chips,Shrinkage,1.33,1.0,,6.25,6.25,The Westin Long Beach,1.33
,Rony Perez,2025-12-08,PC14015,Aquafina 20oz,Bev Water,Shrinkage,0.67,15.0,,5.5,82.5,The Westin Long Beach,10.05
,Rony Perez,2025-12-08,AVR14655,Dr Pepper Zero 20oz,Bev 20 Oz Bottle,Shrinkage,1.27,3.0,,6.0,18.0,The Westin Long Beach,3.81
,Rony Perez,2025-12-08,AVR00144,Cheetos Flamin Hot 2.75oz,Chips,Shrinkage,1.33,4.0,,6.25,25.0,The Westin Long Beach,5.32
,Rony Perez,2025-12-08,PC10808,Monster 16oz,Bev Energy Drinks,Shrinkage,1.65,7.0,,6.75,47.25,The Westin Long Beach,11.55
,Rony Perez,2025-12-08,PC14016,Gatorade Zero Glacier Freeze 20oz,Bev 20 Oz Bottle,Shrinkage,1.34,2.0,,6.75,13.5,The Westin Long Beach,2.68
,Rony Perez,2025-12-08,AVR16059,Nature's Bakery Fig Bar Blueberry,Healthy Bars,Shrinkage,0.84,3.0,,4.0,12.0,The Westin Long Beach,2.52
,Rony Perez,2025-12-08,PC11054,Scope Mouthwash,Sundry Items,Shrinkage,1.45,2.0,,5.25,10.5,The Westin Long Beach,2.9
,Rony Perez,2025-12-08,PC16523,Dolly Madison Golden Cream Cake,Pastry,Shrinkage,0.79,4.0,,3.75,15.0,The Westin Long Beach,3.16
,Rony Perez,2025-12-08,PC11039,Pringles Sour Cream & Onion,Chips,Shrinkage,0.75,2.0,,4.75,9.5,The Westin Long Beach,1.5
,Rony Perez,2025-12-08,PC21863,Tums Ultra Berry,Sundry Items,Shrinkage,2.53,1.0,,5.25,5.25,The Westin Long Beach,2.53
,Rony Perez,2025-12-08,PC11061,Skittles Fruit,Candy,Shrinkage,1.17,8.0,,4.25,34.0,The Westin Long Beach,9.36
,Rony Perez,2025-12-08,AVR14918,Life Water Premium 1L,Bev Water,Shrinkage,1.92,2.0,,9.0,18.0,The Westin Long Beach,3.84
,Rony Perez,2025-12-08,PC11068,Sour Patch Kids,Candy,Shrinkage,1.18,1.0,,4.25,4.25,The Westin Long Beach,1.18
,Rony Perez,2025-12-08,PC10986,M&M Plain,Candy,Shrinkage,1.17,1.0,,4.25,4.25,The Westin Long Beach,1.17
,Rony Perez,2025-12-08,AVR26234,FR Parfait Mixed Berry,Fresh Food,Shrinkage,2.4,3.0,,8.99,26.97,The Westin Long Beach,7.2
,Rony Perez,2025-12-08,PC10925,Dolly Madison Chocolate Cupcakes,Pastry,Shrinkage,0.79,3.0,,3.75,11.25,The Westin Long Beach,2.37
,Rony Perez,2025-12-08,AVR17246,Red Bull Red Watermelon 8.4oz,Bev Energy Drinks,Shrinkage,1.78,12.0,,6.75,81.0,The Westin Long Beach,21.36
,Eduardo Velasco,2025-12-08,PC10788,Celsius Sparkling Orange 12oz,Bev Other,Shrinkage,2.13,8.0,,6.75,54.0,The Westin Long Beach,17.07
,Rony Perez,2025-12-08,PC10947,Grandmas Peanut Butter Cookie,Cookies & Crackers,Shrinkage,0.61,3.0,,4.5,13.5,The Westin Long Beach,1.83
,Rony Perez,2025-12-08,AVR21371,Path Water WLB 20.3oz,Bev Water,Shrinkage,1.05,8.0,,9.5,76.0,The Westin Long Beach,8.4
,Rony Perez,2025-12-08,PC10935,Dove Vanilla Dark Chocolate Bar,Frozen Ice Cream,Shrinkage,1.81,1.0,,6.25,6.25,The Westin Long Beach,1.81
,Eduardo Velasco,2025-12-08,PC21853,Nestle Tollhouse Chocolate Chip Cookie Sandwich,Frozen Ice Cream,Shrinkage,2.41,10.0,,6.25,62.5,The Westin Long Beach,24.1
,Rony Perez,2025-12-08,PC21202,Starbucks Caramel Frappuccino RTD 9.5oz,Bev Coffee & Tea,Shrinkage,1.35,1.0,,6.5,6.5,The Westin Long Beach,1.35
,Rony Perez,2025-12-08,AVR14918,Life Water Premium 1L,Bev Water,Shrinkage,1.91,29.0,,9.0,261.0,The Westin Long Beach,55.39
,Rony Perez,2025-12-08,AVR26227,FR SLB Triangle Ham Wheat,Fresh Food,Shrinkage,2.72,1.0,,8.99,8.99,The Westin Long Beach,2.72
,Rony Perez,2025-12-08,PC10788,Celsius Sparkling Orange 12oz,Bev Other,Shrinkage,2.12,9.0,,6.75,60.75,The Westin Long Beach,19.08
,Eduardo Velasco,2025-12-08,AVR26227,FR SLB Triangle Ham Wheat,Fresh Food,Shrinkage,2.72,1.0,,8.99,8.99,The Westin Long Beach,2.72
,Eduardo Velasco,2025-12-08,PC10832,Starbucks Vanilla Frapuccino RTD 9.5oz,Bev Coffee & Tea,Shrinkage,1.35,3.0,,6.5,19.5,The Westin Long Beach,4.05
,Rony Perez,2025-12-08,PC11038,Pringles Original,Chips,Shrinkage,0.73,1.0,,4.75,4.75,The Westin Long Beach,0.73
,Rony Perez,2025-12-08,AVR26226,FR SLB Triangle Turkey Wheat,Fresh Food,Shrinkage,2.44,1.0,,8.99,8.99,The Westin Long Beach,2.44
,Rony Perez,2025-12-08,PC21863,Tums Ultra Berry,Sundry Items,Shrinkage,2.53,1.0,,5.25,5.25,The Westin Long Beach,2.53
,Rony Perez,2025-12-08,PC10988,Maruchan Ramen Bowl Soup Hot & Spicy,Hot Food,Shrinkage,1.07,1.0,,6.0,6.0,The Westin Long Beach,1.07
,Rony Perez,2025-12-08,AVR26219,FR SLB EL Cubano 8oz,Fresh Food,Shrinkage,3.92,4.0,,13.99,55.96,The Westin Long Beach,15.68
,Rony Perez,2025-12-08,AVR14655,Dr Pepper Zero 20oz,Bev 20 Oz Bottle,Shrinkage,1.29,2.0,,6.0,12.0,The Westin Long Beach,2.58
,Rony Perez,2025-12-08,PC21853,Nestle Tollhouse Chocolate Chip Cookie Sandwich,Frozen Ice Cream,Shrinkage,2.41,8.0,,6.25,50.0,The Westin Long Beach,19.28
,Rony Perez,2025-12-08,PC10793,Dr Pepper 20oz,Bev 20 Oz Bottle,Shrinkage,1.29,3.0,,6.0,18.0,The Westin Long Beach,3.87
,Eduardo Velasco,2025-12-08,PC10947,Grandmas Peanut Butter Cookie,Cookies & Crackers,Shrinkage,0.61,1.0,,4.5,4.5,The Westin Long Beach,0.61
,Eduardo Velasco,2025-12-08,PC10934,Dove Milk Chocolate Almond Bar,Frozen Ice Cream,Shrinkage,1.81,7.0,,6.25,43.75,The Westin Long Beach,12.67
,Rony Perez,2025-12-08,AVR09658,Mountain Diet Dew 20oz,Bev 20 Oz Bottle,Shrinkage,1.04,2.0,,6.0,12.0,The Westin Long Beach,2.08
,Rony Perez,2025-12-08,PC10821,Pepsi 20oz,Bev 20 Oz Bottle,Shrinkage,1.05,10.0,,6.0,60.0,The Westin Long Beach,10.5
,Eduardo Velasco,2025-12-08,PC11021,Old Spice Deodorant,Sundry Items,Shrinkage,3.02,2.0,,5.25,10.5,The Westin Long Beach,6.04
,Rony Perez,2025-12-08,AVR17246,Red Bull Red Watermelon 8.4oz,Bev Energy Drinks,Shrinkage,1.78,4.0,,6.75,27.0,The Westin Long Beach,7.12
,Rony Perez,2025-12-08,PC16271,Gatorade Fruit Punch 20oz,Bev 20 Oz Bottle,Shrinkage,1.34,3.0,,6.75,20.25,The Westin Long Beach,4.02
,Eduardo Velasco,2025-12-08,PC11042,Red Vines Original 4oz Peg,Candy,Shrinkage,0.96,4.0,,5.25,21.0,The Westin Long Beach,3.84
,Rony Perez,2025-12-08,PC11043,Reeses PB Cup,Candy,Shrinkage,1.24,1.0,,4.25,4.25,The Westin Long Beach,1.24
,Rony Perez,2025-12-08,PC10971,Kit Kat King,Candy,Shrinkage,2.18,1.0,,5.75,5.75,The Westin Long Beach,2.18
,Rony Perez,2025-12-08,PC11092,Tylenol Extra Strength,Sundry Items,Shrinkage,1.77,2.0,,5.25,10.5,The Westin Long Beach,3.54
,Rony Perez,2025-12-08,PC11061,Skittles Fruit,Candy,Shrinkage,1.17,3.0,,4.25,12.75,The Westin Long Beach,3.51
,Rony Perez,2025-12-08,PC10821,Pepsi 20oz,Bev 20 Oz Bottle,Shrinkage,1.05,5.0,,6.0,30.0,The Westin Long Beach,5.25
,Rony Perez,2025-12-08,PC10971,Kit Kat King,Candy,Shrinkage,2.18,2.0,,5.75,11.5,The Westin Long Beach,4.36
,Eduardo Velasco,2025-12-08,PC10877,Boulder Malt Vinegar & Sea Salt Chips,Chips,Shrinkage,0.51,3.0,,4.75,14.25,The Westin Long Beach,1.53
,Rony Perez,2025-12-08,AVR26241,FR Onion Roll Pastrami Reuben,Fresh Food,Shrinkage,3.57,1.0,,12.49,12.49,The Westin Long Beach,3.57
,Eduardo Velasco,2025-12-08,AVR20474,Lays Chile Lemon 2.25oz,Chips,Shrinkage,1.33,1.0,,6.25,6.25,The Westin Long Beach,1.33
,Rony Perez,2025-12-08,AVR26217,FR SLB Croissant Ham,Fresh Food,Shrinkage,3.7,3.0,,12.99,38.97,The Westin Long Beach,11.1
,Rony Perez,2025-12-08,AVR26232,FR SLB Triangle PBJ White,Fresh Food,Shrinkage,1.92,2.0,,8.99,17.98,The Westin Long Beach,3.84
,Rony Perez,2025-12-08,AVR00601,Cheetos Crunchy 2.75oz,Chips,Shrinkage,1.33,2.0,,6.25,12.5,The Westin Long Beach,2.66
,Rony Perez,2025-12-08,AVR26227,FR SLB Triangle Ham Wheat,Fresh Food,Shrinkage,2.72,1.0,,8.99,8.99,The Westin Long Beach,2.72
,Rony Perez,2025-12-08,PC10934,Dove Milk Chocolate Almond Bar,Frozen Ice Cream,Shrinkage,1.81,7.0,,6.25,43.75,The Westin Long Beach,12.67
,Rony Perez,2025-12-08,AVR26246,SS House Made Chicken Pesto on Ciabatta Sandwich,Fresh Food,Shrinkage,4.73,2.0,,16.49,32.98,The Westin Long Beach,9.46
,Rony Perez,2025-12-08,PC14013,Dole Apple Juice,Bev Juice,Shrinkage,1.54,1.0,,5.75,5.75,The Westin Long Beach,1.54
,Rony Perez,2025-12-08,PC10955,Hersheys Almond King,Candy,Shrinkage,2.18,3.0,,5.75,17.25,The Westin Long Beach,6.54
,Rony Perez,2025-12-08,PC11024,Otis Muffin Banana Nut,Pastry,Shrinkage,0.88,5.0,,3.75,18.75,The Westin Long Beach,4.4
,Rony Perez,2025-12-08,PC10961,Jack Links Original,Snack,Shrinkage,1.37,2.0,,5.25,10.5,The Westin Long Beach,2.74
,Rony Perez,2025-12-08,AVR27452,Muscle Milk Vanilla 14oz,Bev Other,Shrinkage,2.97,1.0,,8.0,8.0,The Westin Long Beach,2.97
,Rony Perez,2025-12-08,AVR26234,FR Parfait Mixed Berry,Fresh Food,Shrinkage,2.4,3.0,,8.99,26.97,The Westin Long Beach,7.2
,Rony Perez,2025-12-08,PC10876,Boulder Hickory BBQ Chips,Chips,Shrinkage,0.51,2.0,,4.75,9.5,The Westin Long Beach,1.02
,Rony Perez,2025-12-08,PC10827,Red Bull Sugar Free 8.4oz,Bev Energy Drinks,Shrinkage,1.78,2.0,,6.75,13.5,The Westin Long Beach,3.56
,Rony Perez,2025-12-08,AVR14918,Life Water Premium 1L,Bev Water,Shrinkage,1.92,20.0,,9.0,180.0,The Westin Long Beach,38.4
,Rony Perez,2025-12-08,PC10793,Dr Pepper 20oz,Bev 20 Oz Bottle,Shrinkage,1.27,2.0,,6.0,12.0,The Westin Long Beach,2.54
,Rony Perez,2025-12-08,AVR27452,Muscle Milk Vanilla 14oz,Bev Other,Shrinkage,2.97,2.0,,8.0,16.0,The Westin Long Beach,5.94
,Rony Perez,2025-12-08,AVR00149,Schweppe's Ginger Ale 20oz,Bev 20 Oz Bottle,Shrinkage,1.05,1.0,,6.0,6.0,The Westin Long Beach,1.05
,Rony Perez,2025-12-08,PC11024,Otis Muffin Banana Nut,Pastry,Shrinkage,0.88,2.0,,3.75,7.5,The Westin Long Beach,1.76
,Rony Perez,2025-12-08,PC10888,Chapstick,Sundry Items,Shrinkage,1.52,1.0,,5.25,5.25,The Westin Long Beach,1.52
,Rony Perez,2025-12-08,AVR00141,Rold Gold Pretzels Thins Original 3.5oz,Chips,Shrinkage,1.34,3.0,,6.25,18.75,The Westin Long Beach,4.02
,Rony Perez,2025-12-08,PC16529,Jack Links Peppered Beef Jerky 80 cal.,Snack,Shrinkage,1.49,1.0,,5.25,5.25,The Westin Long Beach,1.49
,Rony Perez,2025-12-08,PC16523,Dolly Madison Golden Cream Cake,Pastry,Shrinkage,0.71,3.0,,3.75,11.25,The Westin Long Beach,2.13
,Rony Perez,2025-12-08,AVR26229,FR SLB Triangle Tuna Salad Wheat,Fresh Food,Shrinkage,1.92,1.0,,8.99,8.99,The Westin Long Beach,1.92
,Rony Perez,2025-12-08,PC10888,Chapstick,Sundry Items,Shrinkage,1.57,2.0,,5.25,10.5,The Westin Long Beach,3.14
