Location,Product ID,Quantity_Start,Quantity_End,Total_Depletion,Sales_Quantity,Sales_Value,Known_Adjustments_Qty,Shrinkage_Qty,Implied_Unit_Price,Shrinkage_Value
Best Western Plus Redondo Beach Inn,PC19076,,,,12.0,54.0,0.0,,4.5,
Best Western Plus Redondo Beach Inn,PC21186,,,,18.0,171.0,2.0,,9.5,
Best Western Plus Redondo Beach Inn,PC21202,,,,3.0,19.5,3.0,,6.5,
Best Western Plus Redondo Beach Inn,PC21853,,,,14.0,83.2,10.0,,5.942857142857143,
Best Western Plus Redondo Beach Inn,PC21854,,,,8.0,48.0,1.0,,6.0,
Best Western Plus Stovall's Inn,AVR00156,,,,42.0,283.5,16.0,,6.75,
Best Western Plus Stovall's Inn,AVR06055,,,,23.0,95.95,0.0,,4.171739130434783,
Best Western Plus Stovall's Inn,AVR08848,,,,51.0,189.55,1.0,,3.716666666666667,
Best Western Plus Stovall's Inn,AVR13201,,,,5.0,150.0,0.0,,30.0,
Best Western Plus Stovall's Inn,AVR14634,,,,43.0,182.25,1.0,,4.238372093023256,
Best Western Plus Stovall's Inn,AVR14655,,,,34.0,170.0,6.0,,5.0,
Best Western Plus Stovall's Inn,AVR15434,,,,11.0,52.25,1.0,,4.75,
Best Western Plus Stovall's Inn,AVR15436,,,,25.0,118.75,0.0,,4.75,
Best Western Plus Stovall's Inn,AVR16058,,,,4.0,17.5,0.0,,4.375,
Best Western Plus Stovall's Inn,AVR16059,,,,11.0,49.0,0.0,,4.454545454545454,
Best Western Plus Stovall's Inn,AVR16128,,,,10.0,87.5,0.0,,8.75,
Best Western Plus Stovall's Inn,AVR17246,,,,32.0,205.4,1.0,,6.41875,
Best Western Plus Stovall's Inn,AVR17394,,,,9.0,56.25,1.0,,6.25,
Best Western Plus Stovall's Inn,AVR17700,,,,62.0,403.0,0.0,,6.5,
Best Western Plus Stovall's Inn,AVR17709,,,,12.0,162.0,9.0,,13.5,
Best Western Plus Stovall's Inn,AVR18525,,,,27.0,195.75,1.0,,7.25,
Best Western Plus Stovall's Inn,AVR18526,,,,35.0,210.0,3.0,,6.0,
Best Western Plus Stovall's Inn,AVR18528,,,,118.0,705.6,17.0,,5.979661016949152,
Best Western Plus Stovall's Inn,AVR18758,,,,36.0,261.0,1.0,,7.25,
Best Western Plus Stovall's Inn,AVR18805,,,,23.0,269.5,0.0,,11.717391304347826,
Best Western Plus Stovall's Inn,AVR18857,,,,24.0,149.0,1.0,,6.208333333333333,
Best Western Plus Stovall's Inn,AVR19075,,,,1.0,30.0,0.0,,30.0,
Best Western Plus Stovall's Inn,AVR19076,,,,1.0,22.99,0.0,,22.99,
Best Western Plus Stovall's Inn,AVR19515,,,,3.0,82.47,2.0,,27.49,
Best Western Plus Stovall's Inn,AVR19517,,,,11.0,247.39,4.0,,22.49,
Best Western Plus Stovall's Inn,AVR19716,,,,5.0,137.45,0.0,,27.49,
Best Western Plus Stovall's Inn,AVR19884,,,,1.0,22.99,2.0,,22.99,
Best Western Plus Stovall's Inn,AVR20024,,,,9.0,74.25,3.0,,8.25,
Best Western Plus Stovall's Inn,AVR20365,,,,6.0,143.94,0.0,,23.99,
Best Western Plus Stovall's Inn,AVR20367,,,,3.0,71.97,2.0,,23.99,
Best Western Plus Stovall's Inn,AVR20368,,,,5.0,119.95,2.0,,23.990000000000002,
Best Western Plus Stovall's Inn,AVR20369,,,,8.0,239.92,1.0,,29.99,
Best Western Plus Stovall's Inn,AVR20373,,,,8.0,239.92,1.0,,29.99,
Best Western Plus Stovall's Inn,AVR20374,,,,9.0,269.91,1.0,,29.990000000000002,
Best Western Plus Stovall's Inn,AVR20377,,,,1.0,39.99,1.0,,39.99,
Best Western Plus Stovall's Inn,AVR20381,,,,2.0,59.98,0.0,,29.99,
Best Western Plus Stovall's Inn,AVR20382,,,,2.0,59.98,0.0,,29.99,
Best Western Plus Stovall's Inn,AVR20383,,,,1.0,29.99,0.0,,29.99,
Best Western Plus Stovall's Inn,AVR20384,,,,2.0,59.98,0.0,,29.99,
Best Western Plus Stovall's Inn,AVR20385,,,,4.0,99.96,0.0,,24.99,
Best Western Plus Stovall's Inn,AVR20386,,,,1.0,24.99,0.0,,24.99,
Best Western Plus Stovall's Inn,AVR20388,,,,4.0,99.96,0.0,,24.99,
Best Western Plus Stovall's Inn,AVR20390,,,,1.0,9.99,0.0,,9.99,
Best Western Plus Stovall's Inn,AVR20393,,,,11.0,109.89,1.0,,9.99,
Best Western Plus Stovall's Inn,AVR20396,,,,6.0,59.94,3.0,,9.99,
Best Western Plus Stovall's Inn,AVR20398,,,,4.0,39.96,0.0,,9.99,
Best Western Plus Stovall's Inn,AVR20399,,,,9.0,89.91,0.0,,9.99,
Best Western Plus Stovall's Inn,AVR20400,,,,11.0,109.89,0.0,,9.99,
Best Western Plus Stovall's Inn,AVR20401,,,,4.0,83.96,0.0,,20.99,
Best Western Plus Stovall's Inn,AVR20403,,,,1.0,20.99,0.0,,20.99,
Best Western Plus Stovall's Inn,AVR20404,,,,1.0,20.99,0.0,,20.99,
Best Western Plus Stovall's Inn,AVR20406,,,,2.0,47.98,0.0,,23.99,
Best Western Plus Stovall's Inn,AVR20407,,,,2.0,47.98,0.0,,23.99,
Best Western Plus Stovall's Inn,AVR20409,,,,6.0,155.94,1.0,,25.99,
Best Western Plus Stovall's Inn,AVR20410,,,,,,2.0,,15.99,
Best Western Plus Stovall's Inn,AVR20411,,,,15.0,239.85,1.0,,15.99,
Best Western Plus Stovall's Inn,AVR21353,,,,3.0,62.97,0.0,,20.99,
Best Western Plus Stovall's Inn,AVR21355,,,,7.0,174.92999999999998,0.0,,24.99,
Best Western Plus Stovall's Inn,AVR22622,,,,8.0,47.0,1.0,,5.875,
Best Western Plus Stovall's Inn,AVR22623,,,,9.0,54.0,0.0,,6.0,
Best Western Plus Stovall's Inn,AVR23097,,,,43.0,247.25,32.0,,5.75,
Best Western Plus Stovall's Inn,AVR23422,,,,,,1.0,,29.99,
Best Western Plus Stovall's Inn,AVR23602,,,,20.0,100.0,1.0,,5.0,
Best Western Plus Stovall's Inn,AVR26295,,,,1.0,20.99,0.0,,20.99,
Best Western Plus Stovall's Inn,PC00885,,,,178.0,886.0,27.0,,4.977528089887641,
Best Western Plus Stovall's Inn,PC00886,,,,113.0,555.0,7.0,,4.911504424778761,
Best Western Plus Stovall's Inn,PC00887,,,,103.0,515.0,3.0,,5.0,
Best Western Plus Stovall's Inn,PC00888,,,,425.0,2547.6,21.0,,5.99435294117647,
Best Western Plus Stovall's Inn,PC00889,,,,48.0,204.0,3.0,,4.25,
Best Western Plus Stovall's Inn,PC10726,,,,872.0,7408.6,30.0,,8.496100917431193,
Best Western Plus Stovall's Inn,PC10788,,,,25.0,162.5,1.0,,6.5,
Best Western Plus Stovall's Inn,PC10789,,,,46.0,299.0,3.0,,6.5,
Best Western Plus Stovall's Inn,PC10790,,,,146.0,708.0,7.0,,4.8493150684931505,
Best Western Plus Stovall's Inn,PC10793,,,,157.0,783.0,16.0,,4.987261146496815,
Best Western Plus Stovall's Inn,PC10798,,,,120.0,780.0,10.0,,6.5,
Best Western Plus Stovall's Inn,PC10806,,,,60.0,300.0,4.0,,5.0,
Best Western Plus Stovall's Inn,PC10808,,,,22.0,143.0,2.0,,6.5,
Best Western Plus Stovall's Inn,PC10811,,,,103.0,669.5,2.0,,6.5,
Best Western Plus Stovall's Inn,PC10825,,,,105.0,638.3,5.0,,6.079047619047619,
Best Western Plus Stovall's Inn,PC10827,,,,41.0,266.5,10.0,,6.5,
Best Western Plus Stovall's Inn,PC10831,,,,17.0,114.75,1.0,,6.75,
Best Western Plus Stovall's Inn,PC10832,,,,16.0,108.0,0.0,,6.75,
Best Western Plus Stovall's Inn,PC10850,,,,62.0,384.5,2.0,,6.201612903225806,
Best Western Plus Stovall's Inn,PC10851,,,,35.0,192.05,6.0,,5.4871428571428575,
Best Western Plus Stovall's Inn,PC10852,,,,6.0,37.5,0.0,,6.25,
Best Western Plus Stovall's Inn,PC10855,,,,3.0,22.5,1.0,,7.5,
Best Western Plus Stovall's Inn,PC10856,,,,4.0,24.0,0.0,,6.0,
Best Western Plus Stovall's Inn,PC10859,,,,45.0,279.25,1.0,,6.205555555555556,
Best Western Plus Stovall's Inn,PC10866,,,,19.0,113.75,0.0,,5.9868421052631575,
Best Western Plus Stovall's Inn,PC10874,,,,10.0,45.0,0.0,,4.5,
Best Western Plus Stovall's Inn,PC10875,,,,3.0,13.5,0.0,,4.5,
Best Western Plus Stovall's Inn,PC10876,,,,8.0,32.3,1.0,,4.0375,
Best Western Plus Stovall's Inn,PC10880,,,,4.0,27.0,0.0,,6.75,
Best Western Plus Stovall's Inn,PC10881,,,,9.0,60.75,0.0,,6.75,
Best Western Plus Stovall's Inn,PC10885,,,,11.0,52.25,0.0,,4.75,
Best Western Plus Stovall's Inn,PC10888,,,,19.0,118.75,1.0,,6.25,
Best Western Plus Stovall's Inn,PC10889,,,,44.0,185.3,3.0,,4.211363636363637,
Best Western Plus Stovall's Inn,PC10891,,,,26.0,110.5,10.0,,4.25,
Best Western Plus Stovall's Inn,PC10892,,,,48.0,200.8,12.0,,4.183333333333334,
Best Western Plus Stovall's Inn,PC10893,,,,24.0,99.8,1.0,,4.158333333333333,
Best Western Plus Stovall's Inn,PC10894,,,,26.0,96.0,2.0,,3.6923076923076925,
Best Western Plus Stovall's Inn,PC10895,,,,13.0,48.25,7.0,,3.7115384615384617,
Best Western Plus Stovall's Inn,PC10896,,,,13.0,113.75,0.0,,8.75,
Best Western Plus Stovall's Inn,PC10897,,,,3.0,26.25,11.0,,8.75,
Best Western Plus Stovall's Inn,PC10899,,,,17.0,89.25,2.0,,5.25,
Best Western Plus Stovall's Inn,PC10906,,,,8.0,50.0,0.0,,6.25,
Best Western Plus Stovall's Inn,PC10907,,,,72.0,602.0,0.0,,8.36111111111111,
Best Western Plus Stovall's Inn,PC10909,,,,51.0,316.25,2.0,,6.200980392156863,
Best Western Plus Stovall's Inn,PC10923,,,,16.0,75.25,1.0,,4.703125,
Best Western Plus Stovall's Inn,PC10924,,,,11.0,52.25,1.0,,4.75,
Best Western Plus Stovall's Inn,PC10925,,,,26.0,94.5,4.0,,3.6346153846153846,
Best Western Plus Stovall's Inn,PC10931,,,,37.0,155.25,2.0,,4.195945945945946,
Best Western Plus Stovall's Inn,PC10932,,,,69.0,289.35,4.0,,4.193478260869566,
Best Western Plus Stovall's Inn,PC10937,,,,21.0,89.25,13.0,,4.25,
Best Western Plus Stovall's Inn,PC10938,,,,41.0,174.25,13.0,,4.25,
Best Western Plus Stovall's Inn,PC10939,,,,8.0,34.0,13.0,,4.25,
Best Western Plus Stovall's Inn,PC10941,,,,14.0,105.0,0.0,,7.5,
Best Western Plus Stovall's Inn,PC10943,,,,22.0,137.5,3.0,,6.25,
Best Western Plus Stovall's Inn,PC10944,,,,6.0,52.5,0.0,,8.75,
Best Western Plus Stovall's Inn,PC10946,,,,34.0,141.1,5.0,,4.1499999999999995,
Best Western Plus Stovall's Inn,PC10955,,,,39.0,221.95,6.0,,5.69102564102564,
Best Western Plus Stovall's Inn,PC10958,,,,34.0,142.8,14.0,,4.2,
Best Western Plus Stovall's Inn,PC10959,,,,54.0,227.8,20.0,,4.218518518518518,
Best Western Plus Stovall's Inn,PC10961,,,,20.0,115.0,4.0,,5.75,
Best Western Plus Stovall's Inn,PC10962,,,,6.0,34.5,2.0,,5.75,
Best Western Plus Stovall's Inn,PC10964,,,,6.0,25.5,0.0,,4.25,
Best Western Plus Stovall's Inn,PC10965,,,,6.0,25.5,0.0,,4.25,
Best Western Plus Stovall's Inn,PC10971,,,,44.0,252.0,0.0,,5.7272727272727275,
Best Western Plus Stovall's Inn,PC10972,,,,41.0,167.05,5.0,,4.074390243902439,
Best Western Plus Stovall's Inn,PC10978,,,,41.0,173.25,1.0,,4.225609756097561,
Best Western Plus Stovall's Inn,PC10984,,,,47.0,196.35,2.0,,4.177659574468085,
Best Western Plus Stovall's Inn,PC10988,,,,17.0,89.25,0.0,,5.25,
Best Western Plus Stovall's Inn,PC10989,,,,123.0,488.0,11.0,,3.967479674796748,
Best Western Plus Stovall's Inn,PC10990,,,,40.0,158.0,9.0,,3.95,
Best Western Plus Stovall's Inn,PC10994,,,,4.0,25.0,1.0,,6.25,
Best Western Plus Stovall's Inn,PC11004,,,,39.0,162.35,8.0,,4.162820512820512,
Best Western Plus Stovall's Inn,PC11005,,,,22.0,136.5,6.0,,6.204545454545454,
Best Western Plus Stovall's Inn,PC11007,,,,7.0,26.25,0.0,,3.75,
Best Western Plus Stovall's Inn,PC11008,,,,3.0,11.25,1.0,,3.75,
Best Western Plus Stovall's Inn,PC11010,,,,49.0,428.75,33.0,,8.75,
Best Western Plus Stovall's Inn,PC11011,,,,9.0,47.25,0.0,,5.25,
Best Western Plus Stovall's Inn,PC11013,,,,37.0,193.0,4.0,,5.216216216216216,
Best Western Plus Stovall's Inn,PC11015,,,,28.0,147.0,7.0,,5.25,
Best Western Plus Stovall's Inn,PC11016,,,,9.0,43.9,1.0,,4.877777777777777,
Best Western Plus Stovall's Inn,PC11021,,,,10.0,80.5,0.0,,8.05,
Best Western Plus Stovall's Inn,PC11035,,,,15.0,61.55,0.0,,4.1033333333333335,
Best Western Plus Stovall's Inn,PC11038,,,,55.0,245.5,0.0,,4.463636363636364,
Best Western Plus Stovall's Inn,PC11039,,,,60.0,228.5,4.0,,3.808333333333333,
Best Western Plus Stovall's Inn,PC11042,,,,31.0,178.25,2.0,,5.75,
Best Western Plus Stovall's Inn,PC11043,,,,51.0,215.75,5.0,,4.230392156862745,
Best Western Plus Stovall's Inn,PC11045,,,,14.0,59.0,0.0,,4.214285714285714,
Best Western Plus Stovall's Inn,PC11054,,,,6.0,49.0,1.0,,8.166666666666666,
Best Western Plus Stovall's Inn,PC11061,,,,42.0,178.5,1.0,,4.25,
Best Western Plus Stovall's Inn,PC11063,,,,35.0,140.25,4.0,,4.007142857142857,
Best Western Plus Stovall's Inn,PC11064,,,,59.0,339.25,45.0,,5.75,
Best Western Plus Stovall's Inn,PC11073,,,,16.0,184.0,9.0,,11.5,
Best Western Plus Stovall's Inn,PC11078,,,,21.0,183.75,3.0,,8.75,
Best Western Plus Stovall's Inn,PC11081,,,,16.0,68.0,2.0,,4.25,
Best Western Plus Stovall's Inn,PC11087,,,,11.0,89.25,0.0,,8.113636363636363,
Best Western Plus Stovall's Inn,PC11088,,,,23.0,114.5,0.0,,4.978260869565218,
Best Western Plus Stovall's Inn,PC11091,,,,49.0,205.25,6.0,,4.188775510204081,
Best Western Plus Stovall's Inn,PC11092,,,,60.0,372.0,1.0,,6.2,
Best Western Plus Stovall's Inn,PC11101,,,,24.0,106.2,3.0,,4.425,
Best Western Plus Stovall's Inn,PC11156,,,,17.0,83.0,5.0,,4.882352941176471,
Best Western Plus Stovall's Inn,PC11157,,,,402.0,2306.9,17.0,,5.738557213930348,
Best Western Plus Stovall's Inn,PC14013,,,,66.0,363.0,3.0,,5.5,
Best Western Plus Stovall's Inn,PC14014,,,,18.0,207.0,12.0,,11.5,
Best Western Plus Stovall's Inn,PC14364,,,,11.0,41.25,1.0,,3.75,
Best Western Plus Stovall's Inn,PC16264,,,,24.0,132.0,1.0,,5.5,
Best Western Plus Stovall's Inn,PC16271,,,,65.0,422.5,15.0,,6.5,
Best Western Plus Stovall's Inn,PC16274,,,,54.0,351.0,10.0,,6.5,
Best Western Plus Stovall's Inn,PC16506,,,,6.0,25.5,16.0,,4.25,
Best Western Plus Stovall's Inn,PC16523,,,,11.0,42.85,8.0,,3.8954545454545455,
Best Western Plus Stovall's Inn,PC16529,,,,9.0,51.75,0.0,,5.75,
Best Western Plus Stovall's Inn,PC16533,,,,129.0,479.75,12.0,,3.7189922480620154,
Best Western Plus Stovall's Inn,PC16535,,,,36.0,133.0,0.0,,3.6944444444444446,
Best Western Plus Stovall's Inn,PC19076,,,,67.0,333.0,1.0,,4.970149253731344,
Best Western Plus Stovall's Inn,PC21186,,,,36.0,414.0,12.0,,11.5,
Best Western Plus Stovall's Inn,PC21202,,,,19.0,128.25,1.0,,6.75,
Best Western Plus Stovall's Inn,PC21853,,,,43.0,287.55,32.0,,6.687209302325582,
Best Western Plus Stovall's Inn,PC21854,,,,50.0,325.0,6.0,,6.5,
Best Western Plus Stovall's Inn,PC21863,,,,29.0,180.25,0.0,,6.2155172413793105,
Best Western Plus Thousand Oaks Inn,AVR00156,,,,22.0,132.0,8.0,,6.0,
Best Western Plus Thousand Oaks Inn,AVR02387,,,,1.0,5.0,0.0,,5.0,
Best Western Plus Thousand Oaks Inn,AVR14634,,,,13.0,45.5,1.0,,3.5,
Best Western Plus Thousand Oaks Inn,AVR16058,,,,5.0,18.75,0.0,,3.75,
Best Western Plus Thousand Oaks Inn,AVR16059,,,,1.0,3.75,0.0,,3.75,
Best Western Plus Thousand Oaks Inn,AVR17394,,,,3.0,15.0,1.0,,5.0,
Best Western Plus Thousand Oaks Inn,AVR17709,,,,3.0,35.97,1.0,,11.99,
Best Western Plus Thousand Oaks Inn,AVR18528,,,,26.0,134.4,13.0,,5.1692307692307695,
Best Western Plus Thousand Oaks Inn,AVR18805,,,,2.0,22.0,0.0,,11.0,
Best Western Plus Thousand Oaks Inn,AVR19515,,,,4.0,103.96,0.0,,25.99,
Best Western Plus Thousand Oaks Inn,AVR19517,,,,5.0,104.95,0.0,,20.990000000000002,
Best Western Plus Thousand Oaks Inn,AVR20336,,,,17.0,59.5,11.0,,3.5,
Best Western Plus Thousand Oaks Inn,AVR23097,,,,16.0,80.0,6.0,,5.0,
Best Western Plus Thousand Oaks Inn,AVR25512,,,,4.0,18.0,7.0,,4.5,
Best Western Plus Thousand Oaks Inn,AVR25513,,,,8.0,36.0,3.0,,4.5,
Best Western Plus Thousand Oaks Inn,PC00885,,,,72.0,273.6,36.0,,3.8000000000000003,
Best Western Plus Thousand Oaks Inn,PC00886,,,,38.0,152.0,1.0,,4.0,
Best Western Plus Thousand Oaks Inn,PC00887,,,,44.0,176.0,5.0,,4.0,
Best Western Plus Thousand Oaks Inn,PC00888,,,,194.0,873.0,20.0,,4.5,
Best Western Plus Thousand Oaks Inn,PC00889,,,,23.0,79.1,3.0,,3.4391304347826086,
Best Western Plus Thousand Oaks Inn,PC10790,,,,21.0,84.0,12.0,,4.0,
Best Western Plus Thousand Oaks Inn,PC10793,,,,33.0,132.0,16.0,,4.0,
Best Western Plus Thousand Oaks Inn,PC10794,,,,18.0,72.0,14.0,,4.0,
Best Western Plus Thousand Oaks Inn,PC10798,,,,37.0,146.4,10.0,,3.9567567567567568,
Best Western Plus Thousand Oaks Inn,PC10805,,,,12.0,48.0,0.0,,4.0,
Best Western Plus Thousand Oaks Inn,PC10806,,,,19.0,76.0,3.0,,4.0,
Best Western Plus Thousand Oaks Inn,PC10807,,,,18.0,72.0,1.0,,4.0,
Best Western Plus Thousand Oaks Inn,PC10808,,,,15.0,82.5,29.0,,5.5,
Best Western Plus Thousand Oaks Inn,PC10825,,,,30.0,160.6,17.0,,5.3533333333333335,
Best Western Plus Thousand Oaks Inn,PC10850,,,,8.0,40.0,3.0,,5.0,
Best Western Plus Thousand Oaks Inn,PC10856,,,,2.0,11.0,0.0,,5.5,
Best Western Plus Thousand Oaks Inn,PC10859,,,,1.0,5.0,0.0,,5.0,
Best Western Plus Thousand Oaks Inn,PC10861,,,,9.0,76.5,6.0,,8.5,
Best Western Plus Thousand Oaks Inn,PC10866,,,,4.0,20.0,1.0,,5.0,
Best Western Plus Thousand Oaks Inn,PC10874,,,,9.0,31.5,3.0,,3.5,
Best Western Plus Thousand Oaks Inn,PC10876,,,,19.0,66.5,9.0,,3.5,
Best Western Plus Thousand Oaks Inn,PC10881,,,,2.0,10.0,10.0,,5.0,
Best Western Plus Thousand Oaks Inn,PC10884,,,,8.0,32.0,3.0,,4.0,
Best Western Plus Thousand Oaks Inn,PC10886,,,,9.0,36.0,8.0,,4.0,
Best Western Plus Thousand Oaks Inn,PC10888,,,,2.0,8.0,1.0,,4.0,
Best Western Plus Thousand Oaks Inn,PC10889,,,,19.0,66.5,18.0,,3.5,
Best Western Plus Thousand Oaks Inn,PC10891,,,,33.0,112.7,10.0,,3.415151515151515,
Best Western Plus Thousand Oaks Inn,PC10895,,,,2.0,6.0,13.0,,3.0,
Best Western Plus Thousand Oaks Inn,PC10897,,,,6.0,30.0,1.0,,5.0,
Best Western Plus Thousand Oaks Inn,PC10899,,,,7.0,31.5,0.0,,4.5,
Best Western Plus Thousand Oaks Inn,PC10906,,,,2.0,10.0,0.0,,5.0,
Best Western Plus Thousand Oaks Inn,PC10907,,,,25.0,125.0,0.0,,5.0,
Best Western Plus Thousand Oaks Inn,PC10931,,,,12.0,42.0,14.0,,3.5,
Best Western Plus Thousand Oaks Inn,PC10932,,,,20.0,70.0,9.0,,3.5,
Best Western Plus Thousand Oaks Inn,PC10937,,,,11.0,38.5,0.0,,3.5,
Best Western Plus Thousand Oaks Inn,PC10938,,,,12.0,42.0,4.0,,3.5,
Best Western Plus Thousand Oaks Inn,PC10941,,,,10.0,65.0,1.0,,6.5,
Best Western Plus Thousand Oaks Inn,PC10955,,,,12.0,60.0,2.0,,5.0,
Best Western Plus Thousand Oaks Inn,PC10958,,,,4.0,14.0,1.0,,3.5,
Best Western Plus Thousand Oaks Inn,PC10959,,,,12.0,42.0,1.0,,3.5,
Best Western Plus Thousand Oaks Inn,PC10962,,,,4.0,20.0,5.0,,5.0,
Best Western Plus Thousand Oaks Inn,PC10971,,,,20.0,100.0,6.0,,5.0,
Best Western Plus Thousand Oaks Inn,PC10972,,,,12.0,42.0,10.0,,3.5,
Best Western Plus Thousand Oaks Inn,PC10984,,,,33.0,115.5,2.0,,3.5,
Best Western Plus Thousand Oaks Inn,PC10988,,,,7.0,28.0,2.0,,4.0,
Best Western Plus Thousand Oaks Inn,PC10989,,,,4.0,12.0,0.0,,3.0,
Best Western Plus Thousand Oaks Inn,PC10991,,,,8.0,21.6,0.0,,2.7,
Best Western Plus Thousand Oaks Inn,PC11010,,,,23.0,180.8,18.0,,7.860869565217392,
Best Western Plus Thousand Oaks Inn,PC11013,,,,5.0,20.0,2.0,,4.0,
Best Western Plus Thousand Oaks Inn,PC11016,,,,,,2.0,,4.327142857142857,
Best Western Plus Thousand Oaks Inn,PC11021,,,,4.0,20.0,0.0,,5.0,
Best Western Plus Thousand Oaks Inn,PC11024,,,,3.0,10.5,2.0,,3.5,
Best Western Plus Thousand Oaks Inn,PC11025,,,,12.0,42.0,1.0,,3.5,
Best Western Plus Thousand Oaks Inn,PC11028,,,,6.0,30.0,0.0,,5.0,
Best Western Plus Thousand Oaks Inn,PC11038,,,,6.0,22.5,5.0,,3.75,
Best Western Plus Thousand Oaks Inn,PC11039,,,,7.0,26.25,0.0,,3.75,
Best Western Plus Thousand Oaks Inn,PC11042,,,,13.0,65.0,1.0,,5.0,
Best Western Plus Thousand Oaks Inn,PC11043,,,,25.0,87.5,1.0,,3.5,
Best Western Plus Thousand Oaks Inn,PC11061,,,,11.0,38.5,0.0,,3.5,
Best Western Plus Thousand Oaks Inn,PC11064,,,,19.0,95.0,5.0,,5.0,
Best Western Plus Thousand Oaks Inn,PC11068,,,,7.0,24.5,1.0,,3.5,
Best Western Plus Thousand Oaks Inn,PC11074,,,,3.0,29.97,1.0,,9.99,
Best Western Plus Thousand Oaks Inn,PC11078,,,,2.0,10.0,1.0,,5.0,
Best Western Plus Thousand Oaks Inn,PC11081,,,,5.0,16.1,5.0,,3.22,
Best Western Plus Thousand Oaks Inn,PC11087,,,,,,1.0,,6.95945945945946,
Best Western Plus Thousand Oaks Inn,PC11091,,,,18.0,61.6,7.0,,3.4222222222222225,
Best Western Plus Thousand Oaks Inn,PC11101,,,,16.0,64.0,4.0,,4.0,
Best Western Plus Thousand Oaks Inn,PC11157,,,,135.0,472.5,7.0,,3.5,
Best Western Plus Thousand Oaks Inn,PC11162,,,,7.0,38.5,6.0,,5.5,
Best Western Plus Thousand Oaks Inn,PC11163,,,,6.0,33.0,6.0,,5.5,
Best Western Plus Thousand Oaks Inn,PC16065,,,,12.0,40.6,5.0,,3.3833333333333333,
Best Western Plus Thousand Oaks Inn,PC16271,,,,37.0,148.0,9.0,,4.0,
Best Western Plus Thousand Oaks Inn,PC16506,,,,1.0,3.5,1.0,,3.5,
Best Western Plus Thousand Oaks Inn,PC16510,,,,9.0,76.5,3.0,,8.5,
Best Western Plus Thousand Oaks Inn,PC19076,,,,24.0,102.0,6.0,,4.25,
Best Western Plus Thousand Oaks Inn,PC21853,,,,32.0,192.0,6.0,,6.0,
Best Western Plus Thousand Oaks Inn,PC21854,,,,26.0,130.0,10.0,,5.0,
Best Western Plus West Covina Inn,AVR00156,,,,14.0,88.4,30.0,,6.314285714285715,
Best Western Plus West Covina Inn,AVR14634,,,,4.0,15.0,7.0,,3.75,
Best Western Plus West Covina Inn,AVR14655,,,,8.0,32.3,10.0,,4.0375,
Best Western Plus West Covina Inn,AVR15434,,,,1.0,4.25,1.0,,4.25,
Best Western Plus West Covina Inn,AVR15436,,,,2.0,8.5,6.0,,4.25,
Best Western Plus West Covina Inn,AVR16058,,,,,,3.0,,4.120833333333334,
Best Western Plus West Covina Inn,AVR16059,,,,2.0,8.0,3.0,,4.0,
Best Western Plus West Covina Inn,AVR16128,,,,2.0,10.5,1.0,,5.25,
Best Western Plus West Covina Inn,AVR17246,,,,13.0,74.75,4.0,,5.75,
Best Western Plus West Covina Inn,AVR17394,,,,1.0,5.25,1.0,,5.25,
Best Western Plus West Covina Inn,AVR17709,,,,4.0,51.96,31.0,,12.99,
Best Western Plus West Covina Inn,AVR18525,,,,5.0,32.5,0.0,,6.5,
Best Western Plus West Covina Inn,AVR18526,,,,4.0,21.0,1.0,,5.25,
Best Western Plus West Covina Inn,AVR18758,,,,7.0,45.5,1.0,,6.5,
Best Western Plus West Covina Inn,AVR18805,,,,1.0,11.0,0.0,,11.0,
Best Western Plus West Covina Inn,AVR19515,,,,2.0,51.98,1.0,,25.99,
Best Western Plus West Covina Inn,AVR19517,,,,3.0,62.97,3.0,,20.99,
Best Western Plus West Covina Inn,AVR19716,,,,1.0,24.99,2.0,,24.99,
Best Western Plus West Covina Inn,AVR23097,,,,7.0,38.5,58.0,,5.5,
Best Western Plus West Covina Inn,AVR25512,,,,6.0,25.2,3.0,,4.2,
Best Western Plus West Covina Inn,AVR25513,,,,5.0,22.5,1.0,,4.5,
Best Western Plus West Covina Inn,PC00885,,,,67.0,259.25,35.0,,3.8694029850746268,
Best Western Plus West Covina Inn,PC00886,,,,16.0,61.2,13.0,,3.825,
Best Western Plus West Covina Inn,PC00887,,,,24.0,100.3,26.0,,4.179166666666666,
Best Western Plus West Covina Inn,PC00888,,,,44.0,220.0,24.0,,5.0,
Best Western Plus West Covina Inn,PC00889,,,,7.0,26.25,5.0,,3.75,
Best Western Plus West Covina Inn,PC10726,,,,67.0,466.2,26.0,,6.95820895522388,
Best Western Plus West Covina Inn,PC10790,,,,18.0,76.5,11.0,,4.25,
Best Western Plus West Covina Inn,PC10793,,,,28.0,117.3,43.0,,4.189285714285714,
Best Western Plus West Covina Inn,PC10795,,,,1.0,5.75,3.0,,5.75,
Best Western Plus West Covina Inn,PC10805,,,,12.0,51.0,3.0,,4.25,
Best Western Plus West Covina Inn,PC10806,,,,20.0,81.6,15.0,,4.08,
Best Western Plus West Covina Inn,PC10807,,,,6.0,25.5,1.0,,4.25,
Best Western Plus West Covina Inn,PC10808,,,,3.0,17.25,0.0,,5.75,
Best Western Plus West Covina Inn,PC10811,,,,8.0,46.0,6.0,,5.75,
Best Western Plus West Covina Inn,PC10822,,,,6.0,25.5,7.0,,4.25,
