Location,Product ID,Quantity,Value
Holiday Inn Express & Suites Ventura,PC10889,13,46.75
Holiday Inn Express & Suites Ventura,PC10891,11,43.0
Holiday Inn Express & Suites Ventura,PC10892,16,61.5
Holiday Inn Express & Suites Ventura,PC10894,5,16.5
Holiday Inn Express & Suites Ventura,PC10897,3,15.75
Holiday Inn Express & Suites Ventura,PC10907,15,104.75
Holiday Inn Express & Suites Ventura,PC10931,22,77.4
Holiday Inn Express & Suites Ventura,PC10932,32,116.15
Holiday Inn Express & Suites Ventura,PC10937,14,52.0
Holiday Inn Express & Suites Ventura,PC10938,15,57.5
Holiday Inn Express & Suites Ventura,PC10939,9,33.75
Holiday Inn Express & Suites Ventura,PC10941,16,105.5
Holiday Inn Express & Suites Ventura,PC10943,3,16.5
Holiday Inn Express & Suites Ventura,PC10944,4,24.25
Holiday Inn Express & Suites Ventura,PC10955,13,69.0
Holiday Inn Express & Suites Ventura,PC10958,6,23.0
Holiday Inn Express & Suites Ventura,PC10959,24,92.25
Holiday Inn Express & Suites Ventura,PC10962,11,54.3
Holiday Inn Express & Suites Ventura,PC10971,26,139.25
Holiday Inn Express & Suites Ventura,PC10972,5,19.25
Holiday Inn Express & Suites Ventura,PC10978,26,99.25
Holiday Inn Express & Suites Ventura,PC10984,38,145.0
Holiday Inn Express & Suites Ventura,PC10989,17,61.25
Holiday Inn Express & Suites Ventura,PC10990,7,25.25
Holiday Inn Express & Suites Ventura,PC11004,12,46.25
Holiday Inn Express & Suites Ventura,PC11010,21,175.75
Holiday Inn Express & Suites Ventura,PC11011,6,25.0
Holiday Inn Express & Suites Ventura,PC11015,3,12.0
Holiday Inn Express & Suites Ventura,PC11021,3,19.0
Holiday Inn Express & Suites Ventura,PC11024,8,31.5
Holiday Inn Express & Suites Ventura,PC11026,10,38.75
Holiday Inn Express & Suites Ventura,PC11028,5,27.75
Holiday Inn Express & Suites Ventura,PC11038,7,28.75
Holiday Inn Express & Suites Ventura,PC11039,3,12.25
Holiday Inn Express & Suites Ventura,PC11042,15,79.75
Holiday Inn Express & Suites Ventura,PC11043,23,87.75
Holiday Inn Express & Suites Ventura,PC11045,6,23.25
Holiday Inn Express & Suites Ventura,PC11061,12,46.0
Holiday Inn Express & Suites Ventura,PC11062,8,30.25
Holiday Inn Express & Suites Ventura,PC11063,39,148.0
Holiday Inn Express & Suites Ventura,PC11064,39,207.5
Holiday Inn Express & Suites Ventura,PC11068,4,15.0
Holiday Inn Express & Suites Ventura,PC11073,9,99.95
Holiday Inn Express & Suites Ventura,PC11074,2,21.98
Holiday Inn Express & Suites Ventura,PC11078,1,5.25
Holiday Inn Express & Suites Ventura,PC11081,5,19.0
Holiday Inn Express & Suites Ventura,PC11091,14,52.5
Holiday Inn Express & Suites Ventura,PC11092,6,32.25
Holiday Inn Express & Suites Ventura,PC11157,48,217.0
Holiday Inn Express & Suites Ventura,PC11162,12,70.45
Holiday Inn Express & Suites Ventura,PC14014,10,110.94
Holiday Inn Express & Suites Ventura,PC16501,6,65.94
Holiday Inn Express & Suites Ventura,PC16506,16,53.35
Holiday Inn Express & Suites Ventura,PC16533,30,99.0
Holiday Inn Express & Suites Ventura,PC16535,10,33.0
Holiday Inn Express & Suites Ventura,PC19076,18,77.75
Holiday Inn Express & Suites Ventura,PC21186,16,177.92
Holiday Inn Express & Suites Ventura,PC21853,51,324.0
Holiday Inn Express & Suites Ventura,PC21854,2,11.0
Holiday Inn Express - Lake Forest Market,AVR14634,2,7.5
Holiday Inn Express - Lake Forest Market,AVR18528,7,36.75
Holiday Inn Express - Lake Forest Market,AVR19515,1,25.99
Holiday Inn Express - Lake Forest Market,AVR19517,3,62.97
Holiday Inn Express - Lake Forest Market,AVR19716,1,24.99
Holiday Inn Express - Lake Forest Market,PC00885,28,119.0
Holiday Inn Express - Lake Forest Market,PC00886,11,46.75
Holiday Inn Express - Lake Forest Market,PC00887,10,42.5
Holiday Inn Express - Lake Forest Market,PC00888,58,290.0
Holiday Inn Express - Lake Forest Market,PC00889,5,18.75
Holiday Inn Express - Lake Forest Market,PC10790,10,42.5
Holiday Inn Express - Lake Forest Market,PC10793,12,51.0
Holiday Inn Express - Lake Forest Market,PC10806,7,29.75
Holiday Inn Express - Lake Forest Market,PC10807,5,21.25
Holiday Inn Express - Lake Forest Market,PC10808,12,69.0
Holiday Inn Express - Lake Forest Market,PC10811,10,57.5
Holiday Inn Express - Lake Forest Market,PC10822,5,21.25
Holiday Inn Express - Lake Forest Market,PC10825,5,28.75
Holiday Inn Express - Lake Forest Market,PC10851,4,21.0
Holiday Inn Express - Lake Forest Market,PC10866,1,5.25
Holiday Inn Express - Lake Forest Market,PC10874,1,4.0
Holiday Inn Express - Lake Forest Market,PC10886,1,4.0
Holiday Inn Express - Lake Forest Market,PC10889,6,22.5
Holiday Inn Express - Lake Forest Market,PC10892,7,26.25
Holiday Inn Express - Lake Forest Market,PC10907,5,26.25
Holiday Inn Express - Lake Forest Market,PC10909,3,15.75
Holiday Inn Express - Lake Forest Market,PC10925,6,22.5
Holiday Inn Express - Lake Forest Market,PC10931,7,26.25
Holiday Inn Express - Lake Forest Market,PC10932,7,26.25
Holiday Inn Express - Lake Forest Market,PC10941,1,6.5
Holiday Inn Express - Lake Forest Market,PC10943,1,5.25
Holiday Inn Express - Lake Forest Market,PC10944,3,15.75
Holiday Inn Express - Lake Forest Market,PC10962,7,36.75
Holiday Inn Express - Lake Forest Market,PC10971,4,21.0
Holiday Inn Express - Lake Forest Market,PC10972,4,15.0
Holiday Inn Express - Lake Forest Market,PC10984,13,48.75
Holiday Inn Express - Lake Forest Market,PC10986,1,3.75
Holiday Inn Express - Lake Forest Market,PC10988,11,46.75
Holiday Inn Express - Lake Forest Market,PC10989,7,24.5
Holiday Inn Express - Lake Forest Market,PC10991,4,12.0
Holiday Inn Express - Lake Forest Market,PC11004,2,7.5
Holiday Inn Express - Lake Forest Market,PC11011,5,20.0
Holiday Inn Express - Lake Forest Market,PC11013,2,8.0
Holiday Inn Express - Lake Forest Market,PC11026,2,7.5
Holiday Inn Express - Lake Forest Market,PC11028,1,5.25
Holiday Inn Express - Lake Forest Market,PC11038,2,8.0
Holiday Inn Express - Lake Forest Market,PC11039,6,24.0
Holiday Inn Express - Lake Forest Market,PC11043,5,18.75
Holiday Inn Express - Lake Forest Market,PC11045,1,3.75
Holiday Inn Express - Lake Forest Market,PC11084,5,18.75
Holiday Inn Express - Lake Forest Market,PC11091,4,15.0
Holiday Inn Express - Lake Forest Market,PC11092,3,15.75
Holiday Inn Express - Lake Forest Market,PC11157,15,63.75
Holiday Inn Express - Lake Forest Market,PC16523,9,33.75
Holiday Inn Express - Lake Forest Market,PC16533,19,61.75
Holiday Inn Express - Lake Forest Market,PC16535,5,16.25
Holiday Inn Express - Lake Forest Market,PC19076,2,8.5
Holiday Inn Express - Lake Forest Market,PC21237,2,8.5
Holiday Inn Express - Lake Forest Market,PC21854,1,5.5
Holiday Inn Express - Lake Forest Market,PC21863,3,15.75
Holiday Inn Express Pasadena Market,AVR14634,13,48.75
Holiday Inn Express Pasadena Market,AVR16059,9,36.0
Holiday Inn Express Pasadena Market,AVR17246,19,109.25
Holiday Inn Express Pasadena Market,AVR18528,24,126.0
Holiday Inn Express Pasadena Market,AVR19515,1,25.99
Holiday Inn Express Pasadena Market,AVR19517,2,41.98
Holiday Inn Express Pasadena Market,AVR25512,15,67.5
Holiday Inn Express Pasadena Market,AVR25513,6,27.0
Holiday Inn Express Pasadena Market,PC00885,54,229.5
Holiday Inn Express Pasadena Market,PC00886,65,276.25
Holiday Inn Express Pasadena Market,PC00887,39,165.75
Holiday Inn Express Pasadena Market,PC00888,227,1135.0
Holiday Inn Express Pasadena Market,PC00889,28,105.0
Holiday Inn Express Pasadena Market,PC10790,43,181.05
Holiday Inn Express Pasadena Market,PC10793,38,161.5
Holiday Inn Express Pasadena Market,PC10805,15,63.75
Holiday Inn Express Pasadena Market,PC10806,23,97.75
Holiday Inn Express Pasadena Market,PC10807,17,72.25
Holiday Inn Express Pasadena Market,PC10811,19,109.25
Holiday Inn Express Pasadena Market,PC10822,16,68.0
Holiday Inn Express Pasadena Market,PC10824,24,102.0
Holiday Inn Express Pasadena Market,PC10832,11,55.0
Holiday Inn Express Pasadena Market,PC10850,10,52.5
Holiday Inn Express Pasadena Market,PC10851,5,26.25
Holiday Inn Express Pasadena Market,PC10852,1,5.25
Holiday Inn Express Pasadena Market,PC10866,7,36.75
Holiday Inn Express Pasadena Market,PC10874,4,16.0
Holiday Inn Express Pasadena Market,PC10875,5,20.0
Holiday Inn Express Pasadena Market,PC10876,8,30.0
Holiday Inn Express Pasadena Market,PC10880,7,36.75
Holiday Inn Express Pasadena Market,PC10881,11,57.75
Holiday Inn Express Pasadena Market,PC10884,16,68.0
Holiday Inn Express Pasadena Market,PC10885,2,8.5
Holiday Inn Express Pasadena Market,PC10886,3,12.0
Holiday Inn Express Pasadena Market,PC10888,2,10.5
Holiday Inn Express Pasadena Market,PC10889,25,93.75
Holiday Inn Express Pasadena Market,PC10891,6,22.5
Holiday Inn Express Pasadena Market,PC10892,11,41.25
Holiday Inn Express Pasadena Market,PC10894,12,39.0
Holiday Inn Express Pasadena Market,PC10895,8,26.0
Holiday Inn Express Pasadena Market,PC10897,2,10.5
Holiday Inn Express Pasadena Market,PC10899,7,33.25
Holiday Inn Express Pasadena Market,PC10907,10,52.5
Holiday Inn Express Pasadena Market,PC10909,6,31.5
Holiday Inn Express Pasadena Market,PC10931,11,41.25
Holiday Inn Express Pasadena Market,PC10932,17,63.75
Holiday Inn Express Pasadena Market,PC10936,19,95.0
Holiday Inn Express Pasadena Market,PC10941,16,108.0
Holiday Inn Express Pasadena Market,PC10943,3,15.75
Holiday Inn Express Pasadena Market,PC10944,2,10.5
Holiday Inn Express Pasadena Market,PC10955,12,63.0
Holiday Inn Express Pasadena Market,PC10961,10,52.5
Holiday Inn Express Pasadena Market,PC10964,4,15.0
Holiday Inn Express Pasadena Market,PC10971,34,178.5
Holiday Inn Express Pasadena Market,PC10972,13,48.75
Holiday Inn Express Pasadena Market,PC10978,14,52.5
Holiday Inn Express Pasadena Market,PC10984,26,97.5
Holiday Inn Express Pasadena Market,PC10988,11,46.75
Holiday Inn Express Pasadena Market,PC10989,9,31.5
Holiday Inn Express Pasadena Market,PC10991,5,15.0
Holiday Inn Express Pasadena Market,PC11004,14,52.5
Holiday Inn Express Pasadena Market,PC11005,3,15.75
Holiday Inn Express Pasadena Market,PC11007,1,3.25
Holiday Inn Express Pasadena Market,PC11011,6,24.0
Holiday Inn Express Pasadena Market,PC11013,21,84.0
Holiday Inn Express Pasadena Market,PC11021,2,10.5
Holiday Inn Express Pasadena Market,PC11024,8,30.0
Holiday Inn Express Pasadena Market,PC11025,12,45.0
Holiday Inn Express Pasadena Market,PC11026,12,45.0
Holiday Inn Express Pasadena Market,PC11028,5,26.25
Holiday Inn Express Pasadena Market,PC11035,6,22.5
Holiday Inn Express Pasadena Market,PC11038,21,84.0
Holiday Inn Express Pasadena Market,PC11039,20,80.0
Holiday Inn Express Pasadena Market,PC11042,13,68.25
Holiday Inn Express Pasadena Market,PC11043,19,71.25
Holiday Inn Express Pasadena Market,PC11045,15,56.25
Holiday Inn Express Pasadena Market,PC11061,9,33.75
Holiday Inn Express Pasadena Market,PC11063,25,93.75
Holiday Inn Express Pasadena Market,PC11068,14,52.5
Holiday Inn Express Pasadena Market,PC11078,1,5.25
Holiday Inn Express Pasadena Market,PC11084,13,45.75
Holiday Inn Express Pasadena Market,PC11091,24,90.0
Holiday Inn Express Pasadena Market,PC11092,6,31.5
Holiday Inn Express Pasadena Market,PC11101,6,24.0
Holiday Inn Express Pasadena Market,PC11157,114,484.5
Holiday Inn Express Pasadena Market,PC11162,9,51.75
Holiday Inn Express Pasadena Market,PC14364,8,26.0
Holiday Inn Express Pasadena Market,PC16494,9,33.75
Holiday Inn Express Pasadena Market,PC16533,32,104.0
Holiday Inn Express Pasadena Market,PC16535,6,19.5
Holiday Inn Express Pasadena Market,PC21854,25,137.5
Holiday Inn Express Port Hueneme,AVR00156,30,195.0
Holiday Inn Express Port Hueneme,AVR14634,17,63.75
Holiday Inn Express Port Hueneme,AVR16059,3,12.0
Holiday Inn Express Port Hueneme,AVR16128,1,5.25
Holiday Inn Express Port Hueneme,AVR17709,16,207.84
Holiday Inn Express Port Hueneme,AVR18528,4,21.0
Holiday Inn Express Port Hueneme,AVR18805,3,31.5
Holiday Inn Express Port Hueneme,AVR19515,2,51.98
Holiday Inn Express Port Hueneme,AVR19517,4,83.96
Holiday Inn Express Port Hueneme,AVR19716,2,49.98
Holiday Inn Express Port Hueneme,PC00885,49,204.85
Holiday Inn Express Port Hueneme,PC00886,27,114.75
Holiday Inn Express Port Hueneme,PC00887,32,134.3
Holiday Inn Express Port Hueneme,PC00888,219,1095.0
Holiday Inn Express Port Hueneme,PC00889,12,45.0
Holiday Inn Express Port Hueneme,PC10726,49,343.0
Holiday Inn Express Port Hueneme,PC10790,21,89.25
Holiday Inn Express Port Hueneme,PC10793,23,97.75
Holiday Inn Express Port Hueneme,PC10805,11,46.75
Holiday Inn Express Port Hueneme,PC10806,20,85.0
Holiday Inn Express Port Hueneme,PC10807,11,46.75
Holiday Inn Express Port Hueneme,PC10808,22,119.6
Holiday Inn Express Port Hueneme,PC10822,23,97.75
Holiday Inn Express Port Hueneme,PC10823,18,76.5
Holiday Inn Express Port Hueneme,PC10825,21,120.75
Holiday Inn Express Port Hueneme,PC10827,19,109.25
Holiday Inn Express Port Hueneme,PC10850,10,52.5
Holiday Inn Express Port Hueneme,PC10852,4,21.0
Holiday Inn Express Port Hueneme,PC10889,11,39.75
Holiday Inn Express Port Hueneme,PC10891,11,38.25
Holiday Inn Express Port Hueneme,PC10892,25,90.75
Holiday Inn Express Port Hueneme,PC10893,6,22.5
Holiday Inn Express Port Hueneme,PC10894,18,58.5
Holiday Inn Express Port Hueneme,PC10907,14,73.5
Holiday Inn Express Port Hueneme,PC10931,7,26.25
Holiday Inn Express Port Hueneme,PC10932,7,24.75
Holiday Inn Express Port Hueneme,PC10937,5,17.25
Holiday Inn Express Port Hueneme,PC10938,4,13.5
Holiday Inn Express Port Hueneme,PC10939,1,3.75
Holiday Inn Express Port Hueneme,PC10955,10,48.3
Holiday Inn Express Port Hueneme,PC10958,7,26.25
Holiday Inn Express Port Hueneme,PC10959,3,11.25
Holiday Inn Express Port Hueneme,PC10971,19,99.75
Holiday Inn Express Port Hueneme,PC10972,9,33.75
Holiday Inn Express Port Hueneme,PC10978,14,52.5
Holiday Inn Express Port Hueneme,PC10984,14,52.5
Holiday Inn Express Port Hueneme,PC10986,10,37.5
Holiday Inn Express Port Hueneme,PC10989,9,30.1
Holiday Inn Express Port Hueneme,PC10990,8,28.0
Holiday Inn Express Port Hueneme,PC10991,18,48.0
Holiday Inn Express Port Hueneme,PC11004,15,54.75
Holiday Inn Express Port Hueneme,PC11010,26,214.5
Holiday Inn Express Port Hueneme,PC11011,8,27.2
Holiday Inn Express Port Hueneme,PC11013,4,16.0
Holiday Inn Express Port Hueneme,PC11015,6,24.0
Holiday Inn Express Port Hueneme,PC11021,4,21.0
Holiday Inn Express Port Hueneme,PC11028,7,36.75
Holiday Inn Express Port Hueneme,PC11035,4,15.0
Holiday Inn Express Port Hueneme,PC11038,14,56.0
Holiday Inn Express Port Hueneme,PC11039,5,20.0
Holiday Inn Express Port Hueneme,PC11043,20,75.0
Holiday Inn Express Port Hueneme,PC11045,2,6.0
Holiday Inn Express Port Hueneme,PC11061,8,30.0
Holiday Inn Express Port Hueneme,PC11062,6,22.5
Holiday Inn Express Port Hueneme,PC11063,17,63.75
Holiday Inn Express Port Hueneme,PC11064,17,89.25
Holiday Inn Express Port Hueneme,PC11068,9,33.75
Holiday Inn Express Port Hueneme,PC11073,4,43.96
Holiday Inn Express Port Hueneme,PC11074,1,10.99
Holiday Inn Express Port Hueneme,PC11081,2,7.5
Holiday Inn Express Port Hueneme,PC11091,17,63.75
Holiday Inn Express Port Hueneme,PC11092,6,31.5
Holiday Inn Express Port Hueneme,PC11162,10,57.5
Holiday Inn Express Port Hueneme,PC14014,4,43.96
Holiday Inn Express Port Hueneme,PC14364,3,9.75
Holiday Inn Express Port Hueneme,PC16506,5,18.75
Holiday Inn Express Port Hueneme,PC19076,32,136.0
Holiday Inn Express Port Hueneme,PC21186,2,21.98
Holiday Inn Express Port Hueneme,PC21853,20,125.0
Holiday Inn Express Port Hueneme,PC21854,19,104.5
Holiday Inn Express Port Hueneme,PC21863,1,5.25
Holiday Inn Express San Clemente,AVR14634,25,93.75
Holiday Inn Express San Clemente,AVR16059,20,80.0
Holiday Inn Express San Clemente,AVR18528,39,204.75
Holiday Inn Express San Clemente,AVR19515,4,103.96
Holiday Inn Express San Clemente,AVR19517,9,188.91
Holiday Inn Express San Clemente,AVR19716,3,74.97
Holiday Inn Express San Clemente,PC00885,86,365.5
Holiday Inn Express San Clemente,PC00886,64,272.0
Holiday Inn Express San Clemente,PC00887,44,187.0
Holiday Inn Express San Clemente,PC00888,394,1970.0
Holiday Inn Express San Clemente,PC00889,43,161.25
Holiday Inn Express San Clemente,PC10790,35,148.75
Holiday Inn Express San Clemente,PC10793,35,148.75
Holiday Inn Express San Clemente,PC10805,16,68.0
Holiday Inn Express San Clemente,PC10807,18,76.5
Holiday Inn Express San Clemente,PC10811,45,258.75
Holiday Inn Express San Clemente,PC10822,35,148.75
Holiday Inn Express San Clemente,PC10827,23,132.25
Holiday Inn Express San Clemente,PC10850,14,73.5
Holiday Inn Express San Clemente,PC10851,13,68.25
Holiday Inn Express San Clemente,PC10852,1,5.25
Holiday Inn Express San Clemente,PC10866,4,21.0
Holiday Inn Express San Clemente,PC10874,2,8.0
Holiday Inn Express San Clemente,PC10880,4,21.0
Holiday Inn Express San Clemente,PC10881,4,21.0
Holiday Inn Express San Clemente,PC10884,12,51.0
Holiday Inn Express San Clemente,PC10885,12,51.0
Holiday Inn Express San Clemente,PC10889,45,168.75
Holiday Inn Express San Clemente,PC10891,27,101.25
Holiday Inn Express San Clemente,PC10892,33,123.75
Holiday Inn Express San Clemente,PC10894,19,61.75
Holiday Inn Express San Clemente,PC10897,3,15.75
Holiday Inn Express San Clemente,PC10899,6,28.5
Holiday Inn Express San Clemente,PC10907,24,126.0
Holiday Inn Express San Clemente,PC10909,7,36.75
Holiday Inn Express San Clemente,PC10925,21,78.75
Holiday Inn Express San Clemente,PC10931,16,60.0
Holiday Inn Express San Clemente,PC10932,27,101.25
Holiday Inn Express San Clemente,PC10941,9,58.5
Holiday Inn Express San Clemente,PC10943,9,47.25
Holiday Inn Express San Clemente,PC10944,5,26.25
Holiday Inn Express San Clemente,PC10955,23,120.75
Holiday Inn Express San Clemente,PC10961,10,52.5
Holiday Inn Express San Clemente,PC10971,38,199.5
Holiday Inn Express San Clemente,PC10972,37,138.75
Holiday Inn Express San Clemente,PC10984,38,142.5
Holiday Inn Express San Clemente,PC10986,21,78.75
Holiday Inn Express San Clemente,PC10989,17,59.5
Holiday Inn Express San Clemente,PC10991,16,56.0
Holiday Inn Express San Clemente,PC11013,17,68.0
Holiday Inn Express San Clemente,PC11015,14,56.0
Holiday Inn Express San Clemente,PC11026,18,67.5
Holiday Inn Express San Clemente,PC11038,27,108.0
Holiday Inn Express San Clemente,PC11039,23,92.0
Holiday Inn Express San Clemente,PC11042,21,110.25
Holiday Inn Express San Clemente,PC11043,30,112.5
Holiday Inn Express San Clemente,PC11045,18,67.5
Holiday Inn Express San Clemente,PC11061,28,105.0
Holiday Inn Express San Clemente,PC11068,17,63.75
Holiday Inn Express San Clemente,PC11081,18,67.5
Holiday Inn Express San Clemente,PC11084,25,93.75
Holiday Inn Express San Clemente,PC11091,30,112.5
Holiday Inn Express San Clemente,PC11092,16,84.0
Holiday Inn Express San Clemente,PC11157,129,580.5
Holiday Inn Express San Clemente,PC11162,15,86.25
Holiday Inn Express San Clemente,PC16533,35,113.75
Holiday Inn Express San Clemente,PC16535,15,48.75
Holiday Inn Express San Clemente,PC21237,41,174.25
Holiday Inn Express San Clemente,PC21863,6,31.5
Holiday Inn Hotel & Suites Monterey Park,AVR00156,19,120.0
Holiday Inn Hotel & Suites Monterey Park,AVR06055,6,26.0
Holiday Inn Hotel & Suites Monterey Park,AVR11110,4,25.25
Holiday Inn Hotel & Suites Monterey Park,AVR11112,2,12.5
Holiday Inn Hotel & Suites Monterey Park,AVR14634,5,19.0
Holiday Inn Hotel & Suites Monterey Park,AVR14655,12,49.8
Holiday Inn Hotel & Suites Monterey Park,AVR15123,3,16.25
Holiday Inn Hotel & Suites Monterey Park,AVR15125,6,30.0
Holiday Inn Hotel & Suites Monterey Park,AVR16059,4,16.25
