Location,Product Code,Total_Sales_Qty,Total_Sales_Value,Total_In_Qty,Total_In_Cost,Known_Adjustments_Qty,Known_Adjustments_Cost,Implied_Stock_Delta,Shrink_Qty_Approx
Fairfield by Marriott Anaheim North-Buena Park,AVR00145,9.0,51.75,0.0,0.0,5.0,6.65,-9.0,-14.0
Fairfield by Marriott Anaheim North-Buena Park,AVR00146,8.0,43.7,0.0,0.0,5.0,6.640000000000001,-8.0,-13.0
Fairfield by Marriott Anaheim North-Buena Park,AVR00147,18.0,94.3,0.0,0.0,12.0,15.96,-18.0,-30.0
Fairfield by Marriott Anaheim North-Buena Park,AVR00148,17.0,93.15,0.0,0.0,1.0,1.28,-17.0,-18.0
Fairfield by Marriott Anaheim North-Buena Park,AVR00150,8.0,38.4,0.0,0.0,14.0,21.27,-8.0,-22.0
Fairfield by Marriott Anaheim North-Buena Park,AVR00156,29.0,181.25,0.0,0.0,5.0,12.05,-29.0,-34.0
Fairfield by Marriott Anaheim North-Buena Park,AVR00601,11.0,56.35,0.0,0.0,26.0,34.03,-11.0,-37.0
Fairfield by Marriott Anaheim North-Buena Park,AVR06055,4.0,17.0,0.0,0.0,1.0,0.76,-4.0,-5.0
Fairfield by Marriott Anaheim North-Buena Park,AVR09658,18.0,84.0676,0.0,0.0,3.0,3.14,-18.0,-21.0
Fairfield by Marriott Anaheim North-Buena Park,AVR14634,16.0,57.0,0.0,0.0,1.0,1.18,-16.0,-17.0
Fairfield by Marriott Anaheim North-Buena Park,AVR14918,173.0,1228.3,0.0,0.0,38.0,72.83,-173.0,-211.0
Fairfield by Marriott Anaheim North-Buena Park,AVR15125,3.0,14.25,0.0,0.0,0.0,0.0,-3.0,-3.0
Fairfield by Marriott Anaheim North-Buena Park,AVR16058,7.0,30.449999999999996,0.0,0.0,1.0,0.84,-7.0,-8.0
Fairfield by Marriott Anaheim North-Buena Park,AVR16059,5.0,20.0,0.0,0.0,0.0,0.0,-5.0,-5.0
Fairfield by Marriott Anaheim North-Buena Park,AVR16128,2.0,11.4188,0.0,0.0,1.0,3.12,-2.0,-3.0
Fairfield by Marriott Anaheim North-Buena Park,AVR16884,5.0,31.5062,0.0,0.0,0.0,0.0,-5.0,-5.0
Fairfield by Marriott Anaheim North-Buena Park,AVR17147,20.0,91.5557,0.0,0.0,12.0,12.52,-20.0,-32.0
Fairfield by Marriott Anaheim North-Buena Park,AVR17246,12.0,75.6193,0.0,0.0,10.0,17.8,-12.0,-22.0
Fairfield by Marriott Anaheim North-Buena Park,AVR17394,1.0,5.7094,0.0,0.0,1.0,1.05,-1.0,-2.0
Fairfield by Marriott Anaheim North-Buena Park,AVR17709,7.0,90.93,0.0,0.0,9.0,45.089999999999996,-7.0,-16.0
Fairfield by Marriott Anaheim North-Buena Park,AVR18805,2.0,23.92,0.0,0.0,0.0,0.0,-2.0,-2.0
Fairfield by Marriott Anaheim North-Buena Park,AVR18857,3.0,17.13,0.0,0.0,0.0,0.0,-3.0,-3.0
Fairfield by Marriott Anaheim North-Buena Park,AVR19413,1.0,4.5,0.0,0.0,5.0,4.65,-1.0,-6.0
Fairfield by Marriott Anaheim North-Buena Park,AVR19517,1.0,22.83,0.0,0.0,0.0,0.0,-1.0,-1.0
Fairfield by Marriott Anaheim North-Buena Park,AVR19716,2.0,54.36,0.0,0.0,0.0,0.0,-2.0,-2.0
Fairfield by Marriott Anaheim North-Buena Park,AVR19999,24.0,112.0995,0.0,0.0,10.0,10.5,-24.0,-34.0
Fairfield by Marriott Anaheim North-Buena Park,AVR20474,14.0,78.2,0.0,0.0,4.0,5.32,-14.0,-18.0
Fairfield by Marriott Anaheim North-Buena Park,AVR22118,2.0,9.5,0.0,0.0,3.0,5.4,-2.0,-5.0
Fairfield by Marriott Anaheim North-Buena Park,AVR23097,25.0,131.25,0.0,0.0,8.0,12.08,-25.0,-33.0
Fairfield by Marriott Anaheim North-Buena Park,PC00889,21.0,78.75,0.0,0.0,21.0,24.57,-21.0,-42.0
Fairfield by Marriott Anaheim North-Buena Park,PC10793,46.0,214.8371,0.0,0.0,24.0,30.560000000000002,-46.0,-70.0
Fairfield by Marriott Anaheim North-Buena Park,PC10812,18.0,84.0714,0.0,0.0,16.0,16.72,-18.0,-34.0
Fairfield by Marriott Anaheim North-Buena Park,PC10821,44.0,190.7057,0.0,0.0,31.0,32.43,-44.0,-75.0
Fairfield by Marriott Anaheim North-Buena Park,PC10825,13.0,81.91929999999999,0.0,0.0,8.0,14.24,-13.0,-21.0
Fairfield by Marriott Anaheim North-Buena Park,PC10831,7.0,37.1,0.0,0.0,15.0,20.25,-7.0,-22.0
Fairfield by Marriott Anaheim North-Buena Park,PC10832,10.0,48.8,0.0,0.0,16.0,21.6,-10.0,-26.0
Fairfield by Marriott Anaheim North-Buena Park,PC10850,9.0,51.388799999999996,0.0,0.0,1.0,1.75,-9.0,-10.0
Fairfield by Marriott Anaheim North-Buena Park,PC10851,9.0,47.25,0.0,0.0,11.0,9.46,-9.0,-20.0
Fairfield by Marriott Anaheim North-Buena Park,PC10852,2.0,11.4194,0.0,0.0,0.0,0.0,-2.0,-2.0
Fairfield by Marriott Anaheim North-Buena Park,PC10866,3.0,17.13,0.0,0.0,0.0,0.0,-3.0,-3.0
Fairfield by Marriott Anaheim North-Buena Park,PC10874,4.0,16.0,0.0,0.0,1.0,0.87,-4.0,-5.0
Fairfield by Marriott Anaheim North-Buena Park,PC10882,3.0,11.25,0.0,0.0,1.0,1.14,-3.0,-4.0
Fairfield by Marriott Anaheim North-Buena Park,PC10888,2.0,11.42,0.0,0.0,0.0,0.0,-2.0,-2.0
Fairfield by Marriott Anaheim North-Buena Park,PC10894,13.0,42.25,0.0,0.0,3.0,1.41,-13.0,-16.0
Fairfield by Marriott Anaheim North-Buena Park,PC10895,6.0,19.5,0.0,0.0,5.0,2.45,-6.0,-11.0
Fairfield by Marriott Anaheim North-Buena Park,PC10897,3.0,17.1282,0.0,0.0,0.0,0.0,-3.0,-3.0
Fairfield by Marriott Anaheim North-Buena Park,PC10899,2.0,9.5,0.0,0.0,0.0,0.0,-2.0,-2.0
Fairfield by Marriott Anaheim North-Buena Park,PC10901,3.0,14.25,0.0,0.0,7.0,10.11,-3.0,-10.0
Fairfield by Marriott Anaheim North-Buena Park,PC10906,1.0,5.7094,0.0,0.0,1.0,1.13,-1.0,-2.0
Fairfield by Marriott Anaheim North-Buena Park,PC10907,20.0,114.1964,0.0,0.0,0.0,0.0,-20.0,-20.0
Fairfield by Marriott Anaheim North-Buena Park,PC10909,15.0,85.64699999999999,0.0,0.0,1.0,2.27,-15.0,-16.0
Fairfield by Marriott Anaheim North-Buena Park,PC10937,8.0,30.0,0.0,0.0,2.0,1.56,-8.0,-10.0
Fairfield by Marriott Anaheim North-Buena Park,PC10938,7.0,26.25,0.0,0.0,1.0,0.78,-7.0,-8.0
Fairfield by Marriott Anaheim North-Buena Park,PC10939,1.0,3.75,0.0,0.0,1.0,1.25,-1.0,-2.0
Fairfield by Marriott Anaheim North-Buena Park,PC10941,3.0,20.25,0.0,0.0,1.0,2.37,-3.0,-4.0
Fairfield by Marriott Anaheim North-Buena Park,PC10943,7.0,39.9676,0.0,0.0,0.0,0.0,-7.0,-7.0
Fairfield by Marriott Anaheim North-Buena Park,PC10944,3.0,17.1294,0.0,0.0,0.0,0.0,-3.0,-3.0
Fairfield by Marriott Anaheim North-Buena Park,PC10955,4.0,16.8,0.0,0.0,5.0,9.280000000000001,-4.0,-9.0
Fairfield by Marriott Anaheim North-Buena Park,PC10958,4.0,15.0,0.0,0.0,25.0,24.75,-4.0,-29.0
Fairfield by Marriott Anaheim North-Buena Park,PC10959,25.0,93.75,0.0,0.0,8.0,7.92,-25.0,-33.0
Fairfield by Marriott Anaheim North-Buena Park,PC10962,4.0,21.0,0.0,0.0,8.0,11.22,-4.0,-12.0
Fairfield by Marriott Anaheim North-Buena Park,PC10971,16.0,84.0,0.0,0.0,2.0,4.13,-16.0,-18.0
Fairfield by Marriott Anaheim North-Buena Park,PC10972,11.0,44.0,0.0,0.0,4.0,2.64,-11.0,-15.0
Fairfield by Marriott Anaheim North-Buena Park,PC10984,8.0,30.0,0.0,0.0,19.0,22.229999999999997,-8.0,-27.0
Fairfield by Marriott Anaheim North-Buena Park,PC10986,8.0,30.0,0.0,0.0,1.0,1.17,-8.0,-9.0
Fairfield by Marriott Anaheim North-Buena Park,PC10989,23.0,86.25,0.0,0.0,3.0,1.83,-23.0,-26.0
Fairfield by Marriott Anaheim North-Buena Park,PC10997,18.0,67.5,0.0,0.0,7.0,5.32,-18.0,-25.0
Fairfield by Marriott Anaheim North-Buena Park,PC11010,40.0,330.0,0.0,0.0,7.0,16.87,-40.0,-47.0
Fairfield by Marriott Anaheim North-Buena Park,PC11011,9.0,51.6,0.0,0.0,25.0,35.0,-9.0,-34.0
Fairfield by Marriott Anaheim North-Buena Park,PC11013,6.0,36.0,0.0,0.0,6.0,8.399999999999999,-6.0,-12.0
Fairfield by Marriott Anaheim North-Buena Park,PC11015,12.0,72.0,0.0,0.0,12.0,16.799999999999997,-12.0,-24.0
Fairfield by Marriott Anaheim North-Buena Park,PC11021,5.0,28.5494,0.0,0.0,0.0,0.0,-5.0,-5.0
Fairfield by Marriott Anaheim North-Buena Park,PC11028,6.0,34.2588,0.0,0.0,1.0,2.14,-6.0,-7.0
Fairfield by Marriott Anaheim North-Buena Park,PC11042,18.0,94.5,0.0,0.0,9.0,8.64,-18.0,-27.0
Fairfield by Marriott Anaheim North-Buena Park,PC11043,8.0,30.0,0.0,0.0,5.0,5.55,-8.0,-13.0
Fairfield by Marriott Anaheim North-Buena Park,PC11054,0.0,0.0,0.0,0.0,1.0,1.45,0.0,-1.0
Fairfield by Marriott Anaheim North-Buena Park,PC11061,6.0,22.5,0.0,0.0,1.0,1.17,-6.0,-7.0
Fairfield by Marriott Anaheim North-Buena Park,PC11062,8.0,30.0,0.0,0.0,4.0,4.68,-8.0,-12.0
Fairfield by Marriott Anaheim North-Buena Park,PC11064,25.0,131.25,0.0,0.0,14.0,15.400000000000002,-25.0,-39.0
Fairfield by Marriott Anaheim North-Buena Park,PC11068,5.0,18.75,0.0,0.0,4.0,4.6899999999999995,-5.0,-9.0
Fairfield by Marriott Anaheim North-Buena Park,PC11073,15.0,164.85,0.0,0.0,1.0,2.81,-15.0,-16.0
Fairfield by Marriott Anaheim North-Buena Park,PC11074,5.0,54.95,0.0,0.0,6.0,19.75,-5.0,-11.0
Fairfield by Marriott Anaheim North-Buena Park,PC11078,1.0,5.71,0.0,0.0,0.0,0.0,-1.0,-1.0
Fairfield by Marriott Anaheim North-Buena Park,PC11081,5.0,20.0,0.0,0.0,7.0,3.7800000000000002,-5.0,-12.0
Fairfield by Marriott Anaheim North-Buena Park,PC11087,2.0,11.4194,0.0,0.0,0.0,0.0,-2.0,-2.0
Fairfield by Marriott Anaheim North-Buena Park,PC11091,12.0,45.0,0.0,0.0,7.0,8.309999999999999,-12.0,-19.0
Fairfield by Marriott Anaheim North-Buena Park,PC11092,13.0,74.2264,0.0,0.0,4.0,7.08,-13.0,-17.0
Fairfield by Marriott Anaheim North-Buena Park,PC11101,12.0,48.0,0.0,0.0,8.0,5.359999999999999,-12.0,-20.0
Fairfield by Marriott Anaheim North-Buena Park,PC11156,28.0,130.77519999999998,0.0,0.0,14.0,14.670000000000002,-28.0,-42.0
Fairfield by Marriott Anaheim North-Buena Park,PC14013,14.0,67.2,0.0,0.0,19.0,29.26,-14.0,-33.0
Fairfield by Marriott Anaheim North-Buena Park,PC14014,5.0,54.95,0.0,0.0,1.0,3.71,-5.0,-6.0
Fairfield by Marriott Anaheim North-Buena Park,PC14015,200.0,1110.0,0.0,0.0,35.0,23.3,-200.0,-235.0
Fairfield by Marriott Anaheim North-Buena Park,PC16264,9.0,43.199999999999996,0.0,0.0,6.0,9.24,-9.0,-15.0
Fairfield by Marriott Anaheim North-Buena Park,PC16273,17.0,77.5507,0.0,0.0,5.0,5.21,-17.0,-22.0
Fairfield by Marriott Anaheim North-Buena Park,PC16274,30.0,174.0,0.0,0.0,45.0,60.3,-30.0,-75.0
Fairfield by Marriott Anaheim North-Buena Park,PC16501,6.0,65.94,0.0,0.0,0.0,0.0,-6.0,-6.0
Fairfield by Marriott Anaheim North-Buena Park,PC16506,4.0,15.0,0.0,0.0,32.0,40.0,-4.0,-36.0
Fairfield by Marriott Anaheim North-Buena Park,PC16521,9.0,33.75,0.0,0.0,1.0,0.62,-9.0,-10.0
Fairfield by Marriott Anaheim North-Buena Park,PC16533,4.0,15.24,0.0,0.0,0.0,0.0,-4.0,-4.0
Fairfield by Marriott Anaheim North-Buena Park,PC16535,3.0,11.42,0.0,0.0,0.0,0.0,-3.0,-3.0
Fairfield by Marriott Anaheim North-Buena Park,PC19076,34.0,158.7914,0.0,0.0,3.0,3.84,-34.0,-37.0
Fairfield by Marriott Anaheim North-Buena Park,PC21186,15.0,164.85,0.0,0.0,5.0,18.55,-15.0,-20.0
Fairfield by Marriott Anaheim North-Buena Park,PC21222,7.0,33.6,0.0,0.0,1.0,1.53,-7.0,-8.0
Fairfield by Marriott Anaheim North-Buena Park,PC21853,33.0,206.25,0.0,0.0,28.0,67.51,-33.0,-61.0
Fairfield by Marriott Anaheim North-Buena Park,PC21854,25.0,138.75,0.0,0.0,1.0,1.16,-25.0,-26.0
Fairfield by Marriott Anaheim North-Buena Park,PC21863,5.0,28.55,0.0,0.0,0.0,0.0,-5.0,-5.0
Fairfield by Marriott West Covina,AVR00140,18.0,103.5,0.0,0.0,3.0,3.91,-18.0,-21.0
Fairfield by Marriott West Covina,AVR00141,12.0,66.7,0.0,0.0,4.0,5.36,-12.0,-16.0
Fairfield by Marriott West Covina,AVR00144,24.0,135.7,0.0,0.0,6.0,7.98,-24.0,-30.0
Fairfield by Marriott West Covina,AVR00145,22.0,119.6,0.0,0.0,8.0,10.3,-22.0,-30.0
Fairfield by Marriott West Covina,AVR00146,12.0,69.0,0.0,0.0,3.0,3.99,-12.0,-15.0
Fairfield by Marriott West Covina,AVR00147,13.0,70.15,0.0,0.0,3.0,3.99,-13.0,-16.0
Fairfield by Marriott West Covina,AVR00148,14.0,80.5,0.0,0.0,4.0,5.220000000000001,-14.0,-18.0
Fairfield by Marriott West Covina,AVR00156,60.0,369.2,0.0,0.0,34.0,81.94,-60.0,-94.0
Fairfield by Marriott West Covina,AVR00601,14.0,80.5,0.0,0.0,4.0,5.21,-14.0,-18.0
Fairfield by Marriott West Covina,AVR09658,6.0,28.2688,0.0,0.0,5.0,5.23,-6.0,-11.0
Fairfield by Marriott West Covina,AVR14634,6.0,22.5,0.0,0.0,1.0,1.18,-6.0,-7.0
Fairfield by Marriott West Covina,AVR14918,117.0,824.85,0.0,0.0,12.0,23.04,-117.0,-129.0
Fairfield by Marriott West Covina,AVR15434,3.0,12.75,0.0,0.0,0.0,0.0,-3.0,-3.0
Fairfield by Marriott West Covina,AVR16058,3.0,12.0,0.0,0.0,5.0,4.2,-3.0,-8.0
Fairfield by Marriott West Covina,AVR16059,14.0,56.0,0.0,0.0,2.0,1.68,-14.0,-16.0
Fairfield by Marriott West Covina,AVR17147,12.0,55.9376,0.0,0.0,18.0,18.73,-12.0,-30.0
Fairfield by Marriott West Covina,AVR19515,2.0,57.044,0.0,0.0,0.0,0.0,-2.0,-2.0
Fairfield by Marriott West Covina,AVR19517,2.0,46.08,0.0,0.0,0.0,0.0,-2.0,-2.0
Fairfield by Marriott West Covina,AVR19716,1.0,27.43,0.0,0.0,0.0,0.0,-1.0,-1.0
Fairfield by Marriott West Covina,AVR19999,28.0,131.9364,0.0,0.0,4.0,4.2,-28.0,-32.0
Fairfield by Marriott West Covina,AVR20000,11.0,47.3,0.0,0.0,2.0,2.1,-11.0,-13.0
Fairfield by Marriott West Covina,AVR22118,13.0,61.75,0.0,0.0,0.0,0.0,-13.0,-13.0
Fairfield by Marriott West Covina,PC00889,28.0,97.5,0.0,0.0,13.0,15.209999999999999,-28.0,-41.0
Fairfield by Marriott West Covina,PC10725,139.0,701.9499999999999,0.0,0.0,16.0,21.11,-139.0,-155.0
Fairfield by Marriott West Covina,PC10798,28.0,162.4,0.0,0.0,9.0,12.030000000000001,-28.0,-37.0
Fairfield by Marriott West Covina,PC10808,22.0,122.2746,0.0,0.0,15.0,23.97,-22.0,-37.0
Fairfield by Marriott West Covina,PC10812,6.0,26.4,0.0,0.0,10.0,10.43,-6.0,-16.0
Fairfield by Marriott West Covina,PC10821,67.0,298.912,0.0,0.0,24.0,25.060000000000002,-67.0,-91.0
Fairfield by Marriott West Covina,PC10825,34.0,216.2467,0.0,0.0,12.0,21.37,-34.0,-46.0
Fairfield by Marriott West Covina,PC10831,7.0,35.0,0.0,0.0,5.0,6.75,-7.0,-12.0
Fairfield by Marriott West Covina,PC10832,4.0,21.2,0.0,0.0,10.0,13.5,-4.0,-14.0
Fairfield by Marriott West Covina,PC10850,24.0,138.24949999999998,0.0,0.0,0.0,0.0,-24.0,-24.0
Fairfield by Marriott West Covina,PC10851,15.0,78.75,0.0,0.0,0.0,0.0,-15.0,-15.0
Fairfield by Marriott West Covina,PC10852,5.0,28.8038,0.0,0.0,0.0,0.0,-5.0,-5.0
Fairfield by Marriott West Covina,PC10866,7.0,40.3238,0.0,0.0,0.0,0.0,-7.0,-7.0
Fairfield by Marriott West Covina,PC10880,4.0,21.0,0.0,0.0,0.0,0.0,-4.0,-4.0
Fairfield by Marriott West Covina,PC10881,0.0,0.0,0.0,0.0,2.0,4.58,0.0,-2.0
Fairfield by Marriott West Covina,PC10884,7.0,29.75,0.0,0.0,0.0,0.0,-7.0,-7.0
Fairfield by Marriott West Covina,PC10886,7.0,28.0,0.0,0.0,0.0,0.0,-7.0,-7.0
Fairfield by Marriott West Covina,PC10888,3.0,17.2838,0.0,0.0,0.0,0.0,-3.0,-3.0
Fairfield by Marriott West Covina,PC10894,29.0,94.25,0.0,0.0,5.0,2.3499999999999996,-29.0,-34.0
Fairfield by Marriott West Covina,PC10895,6.0,19.5,0.0,0.0,7.0,3.4299999999999997,-6.0,-13.0
Fairfield by Marriott West Covina,PC10907,30.0,172.81709999999998,0.0,0.0,0.0,0.0,-30.0,-30.0
Fairfield by Marriott West Covina,PC10909,7.0,40.3219,0.0,0.0,5.0,11.35,-7.0,-12.0
Fairfield by Marriott West Covina,PC10936,10.0,50.0,0.0,0.0,1.0,1.21,-10.0,-11.0
Fairfield by Marriott West Covina,PC10941,12.0,78.0,0.0,0.0,0.0,0.0,-12.0,-12.0
Fairfield by Marriott West Covina,PC10943,6.0,34.5638,0.0,0.0,0.0,0.0,-6.0,-6.0
Fairfield by Marriott West Covina,PC10944,5.0,28.8038,0.0,0.0,1.0,2.93,-5.0,-6.0
Fairfield by Marriott West Covina,PC10955,14.0,73.5,0.0,0.0,12.0,23.43,-14.0,-26.0
Fairfield by Marriott West Covina,PC10959,27.0,101.25,0.0,0.0,18.0,17.82,-27.0,-45.0
Fairfield by Marriott West Covina,PC10971,24.0,126.0,0.0,0.0,2.0,4.26,-24.0,-26.0
Fairfield by Marriott West Covina,PC10972,16.0,60.0,0.0,0.0,1.0,0.65,-16.0,-17.0
Fairfield by Marriott West Covina,PC10984,20.0,75.0,0.0,0.0,1.0,1.17,-20.0,-21.0
Fairfield by Marriott West Covina,PC10989,12.0,42.0,0.0,0.0,1.0,0.61,-12.0,-13.0
Fairfield by Marriott West Covina,PC10990,8.0,28.0,0.0,0.0,5.0,3.07,-8.0,-13.0
Fairfield by Marriott West Covina,PC10997,16.0,60.0,0.0,0.0,16.0,12.159999999999998,-16.0,-32.0
Fairfield by Marriott West Covina,PC11010,42.0,346.5,0.0,0.0,14.0,33.74,-42.0,-56.0
Fairfield by Marriott West Covina,PC11011,8.0,32.0,0.0,0.0,0.0,0.0,-8.0,-8.0
Fairfield by Marriott West Covina,PC11013,12.0,48.0,0.0,0.0,2.0,2.8,-12.0,-14.0
Fairfield by Marriott West Covina,PC11015,15.0,60.0,0.0,0.0,4.0,5.6,-15.0,-19.0
Fairfield by Marriott West Covina,PC11016,4.0,16.0,0.0,0.0,1.0,1.4,-4.0,-5.0
Fairfield by Marriott West Covina,PC11028,10.0,57.6076,0.0,0.0,0.0,0.0,-10.0,-10.0
Fairfield by Marriott West Covina,PC11035,5.0,18.75,0.0,0.0,4.0,3.12,-5.0,-9.0
Fairfield by Marriott West Covina,PC11042,27.0,141.75,0.0,0.0,1.0,0.96,-27.0,-28.0
Fairfield by Marriott West Covina,PC11043,11.0,41.25,0.0,0.0,0.0,0.0,-11.0,-11.0
Fairfield by Marriott West Covina,PC11045,4.0,15.0,0.0,0.0,3.0,1.74,-4.0,-7.0
Fairfield by Marriott West Covina,PC11054,6.0,34.5638,0.0,0.0,0.0,0.0,-6.0,-6.0
Fairfield by Marriott West Covina,PC11061,13.0,48.75,0.0,0.0,1.0,1.17,-13.0,-14.0
Fairfield by Marriott West Covina,PC11062,13.0,48.75,0.0,0.0,0.0,0.0,-13.0,-13.0
Fairfield by Marriott West Covina,PC11064,27.0,141.75,0.0,0.0,53.0,58.3,-27.0,-80.0
Fairfield by Marriott West Covina,PC11068,4.0,15.0,0.0,0.0,1.0,1.17,-4.0,-5.0
Fairfield by Marriott West Covina,PC11081,11.0,41.25,0.0,0.0,2.0,1.08,-11.0,-13.0
Fairfield by Marriott West Covina,PC11091,17.0,62.25,0.0,0.0,5.0,5.85,-17.0,-22.0
Fairfield by Marriott West Covina,PC11092,15.0,86.4019,0.0,0.0,2.0,3.54,-15.0,-17.0
Fairfield by Marriott West Covina,PC11156,30.0,141.3264,0.0,0.0,22.0,23.04,-30.0,-52.0
Fairfield by Marriott West Covina,PC14013,23.0,110.39999999999999,0.0,0.0,4.0,6.16,-23.0,-27.0
Fairfield by Marriott West Covina,PC14015,108.0,491.4,0.0,0.0,53.0,35.23,-108.0,-161.0
Fairfield by Marriott West Covina,PC14016,24.0,139.2,0.0,0.0,2.0,2.68,-24.0,-26.0
Fairfield by Marriott West Covina,PC14364,11.0,35.75,0.0,0.0,0.0,0.0,-11.0,-11.0
Fairfield by Marriott West Covina,PC16264,9.0,43.199999999999996,0.0,0.0,0.0,0.0,-9.0,-9.0
Fairfield by Marriott West Covina,PC16271,40.0,229.7,0.0,0.0,24.0,31.92,-40.0,-64.0
Fairfield by Marriott West Covina,PC16533,15.0,53.5269,0.0,0.0,0.0,0.0,-15.0,-15.0
Fairfield by Marriott West Covina,PC16535,7.0,24.9869,0.0,0.0,0.0,0.0,-7.0,-7.0
Fairfield by Marriott West Covina,PC21222,19.0,81.7,0.0,0.0,7.0,10.74,-19.0,-26.0
Fairfield by Marriott West Covina,PC21853,58.0,362.5,0.0,0.0,27.0,65.24000000000001,-58.0,-85.0
First Service Residential HQ Market,AVR06055,14.0,20.86,0.0,0.0,11.0,8.36,-14.0,-25.0
First Service Residential HQ Market,AVR11110,3.0,5.97,0.0,0.0,6.0,7.74,-3.0,-9.0
First Service Residential HQ Market,AVR14641,18.0,68.22,0.0,0.0,9.0,21.24,-18.0,-27.0
First Service Residential HQ Market,AVR14642,24.0,90.96000000000001,0.0,0.0,4.0,9.44,-24.0,-28.0
First Service Residential HQ Market,AVR15041,0.0,0.0,0.0,0.0,1.0,2.13,0.0,-1.0
First Service Residential HQ Market,AVR15123,0.0,0.0,0.0,0.0,1.0,2.25,0.0,-1.0
First Service Residential HQ Market,AVR17246,11.0,35.9785,0.0,0.0,2.0,3.56,-11.0,-13.0
First Service Residential HQ Market,AVR18525,11.0,47.19,0.0,0.0,2.0,5.94,-11.0,-13.0
First Service Residential HQ Market,AVR18526,14.0,41.86,0.0,0.0,1.0,1.61,-14.0,-15.0
First Service Residential HQ Market,AVR18728,22.0,53.68,0.0,0.0,1.0,1.3,-22.0,-23.0
First Service Residential HQ Market,AVR18758,9.0,38.61,0.0,0.0,1.0,2.97,-9.0,-10.0
First Service Residential HQ Market,AVR19409,2.0,3.98,0.0,0.0,3.0,2.82,-2.0,-5.0
First Service Residential HQ Market,AVR19421,30.0,80.447975,0.0,0.0,6.0,12.8,-30.0,-36.0
First Service Residential HQ Market,AVR20335,17.0,16.83,0.0,0.0,2.0,1.42,-17.0,-19.0
First Service Residential HQ Market,AVR26211,19.0,104.31,0.0,0.0,17.0,46.92,-19.0,-36.0
First Service Residential HQ Market,AVR26212,12.0,77.88,0.0,0.0,7.0,23.03,-12.0,-19.0
First Service Residential HQ Market,AVR26215,5.0,29.950000000000003,0.0,0.0,5.0,14.399999999999999,-5.0,-10.0
First Service Residential HQ Market,AVR26221,0.0,0.0,0.0,0.0,8.0,32.96,0.0,-8.0
First Service Residential HQ Market,AVR26226,14.0,69.86,0.0,0.0,13.0,31.72,-14.0,-27.0
First Service Residential HQ Market,AVR26229,21.0,83.79,0.0,0.0,3.0,5.76,-21.0,-24.0
First Service Residential HQ Market,AVR26230,9.0,35.910000000000004,0.0,0.0,7.0,13.93,-9.0,-16.0
First Service Residential HQ Market,AVR26237,9.0,31.410000000000004,0.0,0.0,4.0,6.6,-9.0,-13.0
First Service Residential HQ Market,AVR26238,8.0,47.92,0.0,0.0,6.0,18.12,-8.0,-14.0
First Service Residential HQ Market,AVR26239,5.0,32.45,0.0,0.0,11.0,33.88,-5.0,-16.0
First Service Residential HQ Market,AVR26244,9.0,40.410000000000004,0.0,0.0,7.0,17.290000000000003,-9.0,-16.0
First Service Residential HQ Market,AVR26246,0.0,0.0,0.0,0.0,2.0,9.46,0.0,-2.0
First Service Residential HQ Market,AVR26250,0.0,0.0,0.0,0.0,2.0,6.58,0.0,-2.0
First Service Residential HQ Market,AVR27339,18.0,98.82000000000001,0.0,0.0,11.0,32.89,-18.0,-29.0
First Service Residential HQ Market,AVR27438,1.0,9.99,0.0,0.0,0.0,0.0,-1.0,-1.0
First Service Residential HQ Market,AVR27445,3.0,13.47,0.0,0.0,4.0,9.12,-3.0,-7.0
First Service Residential HQ Market,AVR27449,3.0,28.47,0.0,0.0,5.0,24.700000000000003,-3.0,-8.0
First Service Residential HQ Market,AVR28084,1.0,8.0705,0.0,0.0,2.0,7.12,-1.0,-3.0
First Service Residential HQ Market,AVR28666,1.0,5.99,0.0,0.0,0.0,0.0,-1.0,-1.0
First Service Residential HQ Market,PC00889,14.0,25.060000000000002,0.0,0.0,11.0,12.87,-14.0,-25.0
First Service Residential HQ Market,PC10733,5.0,7.95,0.0,0.0,4.0,5.4,-5.0,-9.0
First Service Residential HQ Market,PC10744,3.0,26.97,0.0,0.0,6.0,26.160000000000004,-3.0,-9.0
First Service Residential HQ Market,PC10761,11.0,38.5,0.0,0.0,8.0,16.64,-11.0,-19.0
First Service Residential HQ Market,PC10762,8.0,28.0,0.0,0.0,9.0,18.269999999999996,-8.0,-17.0
First Service Residential HQ Market,PC10765,25.0,22.25,0.0,0.0,16.0,3.84,-25.0,-41.0
First Service Residential HQ Market,PC10788,19.0,51.885,0.0,0.0,13.0,27.779999999999998,-19.0,-32.0
First Service Residential HQ Market,PC10789,17.0,46.422,0.0,0.0,3.0,6.42,-17.0,-20.0
First Service Residential HQ Market,PC10798,3.0,5.5200000000000005,0.0,0.0,3.0,4.0200000000000005,-3.0,-6.0
First Service Residential HQ Market,PC10799,0.0,0.0,0.0,0.0,6.0,7.44,0.0,-6.0
First Service Residential HQ Market,PC10808,6.0,19.6217,0.0,0.0,0.0,0.0,-6.0,-6.0
First Service Residential HQ Market,PC10809,3.0,9.81,0.0,0.0,0.0,0.0,-3.0,-3.0
First Service Residential HQ Market,PC10811,3.0,9.81,0.0,0.0,23.0,36.87,-3.0,-26.0
First Service Residential HQ Market,PC10825,23.0,75.2236,0.0,0.0,4.0,7.12,-23.0,-27.0
